date,shift,truck_id,trips,avg_cycle_time_min,payload_t
2024-01-11,中班,TR-16,9.0,56.7,27.7
2024-01-11,中班,TR-18,9.7,52.3,33.2
2024-01-11,中班,TR-19,10.0,46.4,32.4
2024-01-11,中班,TR-20,9.1,50.7,28.9
2024-01-11,夜班,TR-01,12.5,37.7,31.4
2024-01-11,夜班,TR-02,10.0,48.4,31.0
2024-01-11,夜班,TR-05,8.9,53.3,29.8
2024-01-11,夜班,TR-07,10.1,43.3,30.6
2024-01-11,夜班,TR-08,8.3,50.9,31.2
2024-01-11,夜班,TR-09,10.6,45.5,27.5
2024-01-11,夜班,TR-10,12.3,37.5,33.3
2024-01-11,夜班,TR-12,8.9,53.9,28.9
2024-01-11,夜班,TR-13,9.9,48.0,28.7
2024-01-11,夜班,TR-16,11.0,40.3,29.7
2024-01-11,夜班,TR-18,10.0,45.9,28.9
2024-01-11,夜班,TR-19,10.4,43.6,29.3
2024-01-11,夜班,TR-20,10.6,44.3,35.1
2024-01-12,早班,TR-01,12.2,34.5,27.2
2024-01-12,早班,TR-02,10.3,48.8,29.6
2024-01-12,早班,TR-03,11.8,34.9,28.4
2024-01-12,早班,TR-04,8.8,51.4,27.8
2024-01-12,早班,TR-05,8.5,52.6,32.4
2024-01-12,早班,TR-06,12.9,39.6,30.6
2024-01-12,早班,TR-07,10.2,46.8,30.2
2024-01-12,早班,TR-08,7.3,59.9,35.0
2024-01-12,早班,TR-09,11.2,42.0,28.7
2024-01-12,早班,TR-10,11.7,43.3,33.4
2024-01-12,早班,TR-11,12.3,36.9,30.4
2024-01-12,早班,TR-12,7.9,60.6,25.5
2024-01-12,早班,TR-14,8.9,53.9,26.8
2024-01-12,早班,TR-15,12.1,37.3,31.9
2024-01-12,早班,TR-16,9.3,56.8,31.7
2024-01-12,早班,TR-17,8.1,58.8,27.0
2024-01-12,早班,TR-18,11.1,45.0,30.7
2024-01-12,早班,TR-19,10.3,46.3,28.2
2024-01-12,早班,TR-20,9.5,51.7,29.5
2024-01-12,中班,TR-01,9.4,50.7,26.7
2024-01-12,中班,TR-02,12.2,37.5,29.0
2024-01-12,中班,TR-03,10.5,49.6,30.6
2024-01-12,中班,TR-04,11.5,42.1,27.0
2024-01-12,中班,TR-05,7.3,64.9,25.5
2024-01-12,中班,TR-06,13.0,34.5,27.0
2024-01-12,中班,TR-07,10.1,43.3,30.4
2024-01-12,中班,TR-08,9.6,50.6,30.6
2024-01-12,中班,TR-09,11.2,43.6,29.9
2024-01-12,中班,TR-10,12.2,43.1,32.1
2024-01-12,中班,TR-12,8.8,54.5,29.2
2024-01-12,中班,TR-13,12.5,39.9,27.0
2024-01-12,中班,TR-14,7.7,59.3,31.8
2024-01-12,中班,TR-15,11.8,34.3,31.8
2024-01-12,中班,TR-16,12.1,36.5,26.6
2024-01-12,中班,TR-17,6.1,79.6,33.2
2024-01-12,中班,TR-19,9.8,48.4,31.2
2024-01-12,中班,TR-20,9.6,52.4,28.9
2024-01-12,夜班,TR-01,9.6,49.2,29.4
2024-01-12,夜班,TR-02,10.0,45.2,31.5
2024-01-12,夜班,TR-03,9.2,49.9,29.9
2024-01-12,夜班,TR-04,9.5,53.2,29.4
2024-01-12,夜班,TR-05,10.3,49.9,33.6
2024-01-12,夜班,TR-06,11.4,44.8,31.7
2024-01-12,夜班,TR-07,11.2,42.6,29.1
2024-01-12,夜班,TR-08,9.3,51.2,27.3
2024-01-12,夜班,TR-10,11.9,39.9,34.6
2024-01-12,夜班,TR-11,9.8,43.4,33.1
2024-01-12,夜班,TR-12,7.0,65.5,28.7
2024-01-12,夜班,TR-14,10.6,42.5,30.5
2024-01-12,夜班,TR-16,11.1,39.2,33.0
2024-01-12,夜班,TR-17,8.5,56.6,35.1
2024-01-12,夜班,TR-18,9.3,53.7,25.1
2024-01-12,夜班,TR-19,12.2,41.9,25.7
2024-01-12,夜班,TR-20,9.9,46.0,33.5
2024-01-13,早班,TR-02,11.7,41.4,27.9
2024-01-13,早班,TR-03,11.9,39.4,29.3
2024-01-13,早班,TR-04,9.0,50.8,29.1
2024-01-13,早班,TR-06,13.4,34.5,26.6
2024-01-13,早班,TR-07,11.4,44.2,28.8
2024-01-13,早班,TR-08,8.3,55.4,31.2
2024-01-13,早班,TR-09,12.6,38.7,24.4
2024-01-13,早班,TR-10,13.1,39.0,28.0
2024-01-13,早班,TR-11,9.8,46.0,28.0
2024-01-13,早班,TR-12,7.4,65.0,30.4
2024-01-13,早班,TR-13,10.8,41.0,29.9
2024-01-13,早班,TR-14,10.7,42.3,29.3
2024-01-13,早班,TR-15,12.7,38.1,26.4
2024-01-13,早班,TR-17,8.2,54.2,28.2
2024-01-13,早班,TR-18,11.2,43.6,31.1
2024-01-13,早班,TR-20,9.2,50.2,27.8
2024-01-13,中班,TR-01,12.2,39.5,30.6
2024-01-13,中班,TR-02,9.0,56.4,30.0
2024-01-13,中班,TR-03,12.3,38.6,28.7
2024-01-13,中班,TR-07,11.2,40.4,29.6
2024-01-13,中班,TR-08,7.1,69.8,28.4
2024-01-13,中班,TR-09,10.5,47.3,32.0
2024-01-13,中班,TR-10,12.8,37.1,30.6
2024-01-13,中班,TR-11,9.7,51.9,28.8
2024-01-13,中班,TR-13,10.1,42.9,30.8
2024-01-13,中班,TR-14,10.6,46.9,27.6
2024-01-13,中班,TR-15,12.9,34.2,30.3
2024-01-13,中班,TR-16,11.5,44.6,28.8
2024-01-13,中班,TR-17,7.4,65.6,31.3
2024-01-13,中班,TR-19,11.7,38.0,34.8
2024-01-13,中班,TR-20,10.6,46.9,29.8
2024-01-13,夜班,TR-02,10.6,47.6,34.7
2024-01-13,夜班,TR-05,9.8,44.7,30.3
2024-01-13,夜班,TR-06,11.5,45.3,28.0
2024-01-13,夜班,TR-08,9.3,52.6,30.7
2024-01-13,夜班,TR-09,10.8,46.3,28.6
2024-01-13,夜班,TR-10,11.4,37.8,29.1
2024-01-13,夜班,TR-11,9.3,47.5,31.3
2024-01-13,夜班,TR-12,11.6,37.1,27.5
2024-01-13,夜班,TR-13,8.2,59.0,34.3
2024-01-13,夜班,TR-14,8.4,59.0,29.1
2024-01-13,夜班,TR-15,13.7,32.7,29.0
2024-01-13,夜班,TR-16,10.4,44.5,27.0
2024-01-13,夜班,TR-17,6.8,72.5,32.3
2024-01-13,夜班,TR-18,11.9,39.3,30.8
2024-01-13,夜班,TR-19,12.5,38.4,33.7
2024-01-13,夜班,TR-20,9.3,49.3,30.4
2024-01-14,早班,TR-02,9.0,47.9,32.6
2024-01-14,早班,TR-03,8.0,59.3,33.5
2024-01-14,早班,TR-05,9.0,51.5,28.5
2024-01-14,早班,TR-06,11.3,41.5,30.1
2024-01-14,早班,TR-07,11.1,43.7,28.9
2024-01-14,早班,TR-08,10.8,41.1,33.0
2024-01-14,早班,TR-10,12.8,38.0,30.1
2024-01-14,早班,TR-11,11.0,41.4,25.9
2024-01-14,早班,TR-12,9.1,52.8,25.6
2024-01-14,早班,TR-13,9.0,48.0,30.3
2024-01-14,早班,TR-14,9.1,48.0,31.7
2024-01-14,早班,TR-15,13.4,33.8,28.5
2024-01-14,早班,TR-16,12.4,32.6,32.3
2024-01-14,早班,TR-17,8.4,54.1,29.6
2024-01-14,早班,TR-18,10.8,37.3,29.3
2024-01-14,早班,TR-20,9.2,49.9,30.9
2024-01-14,中班,TR-01,12.2,42.4,30.6
2024-01-14,中班,TR-02,9.5,48.7,29.9
2024-01-14,中班,TR-03,10.8,43.1,25.5
2024-01-14,中班,TR-04,9.7,46.7,28.6
2024-01-14,中班,TR-05,7.3,64.8,27.1
2024-01-14,中班,TR-07,9.6,47.0,26.9
2024-01-14,中班,TR-08,10.0,48.1,33.5
2024-01-14,中班,TR-09,10.7,40.7,31.7
2024-01-14,中班,TR-10,8.7,54.8,30.6
2024-01-14,中班,TR-12,9.0,53.8,30.0
2024-01-14,中班,TR-13,11.9,42.4,33.0
2024-01-14,中班,TR-15,11.1,39.9,32.0
2024-01-14,中班,TR-16,11.7,41.5,31.1
2024-01-14,中班,TR-17,8.0,60.9,30.5
2024-01-14,中班,TR-19,8.8,57.1,27.8
2024-01-14,中班,TR-20,7.5,63.9,31.7
2024-01-14,夜班,TR-01,11.5,37.4,32.1
2024-01-14,夜班,TR-02,9.1,54.7,28.4
2024-01-14,夜班,TR-03,8.7,55.9,28.0
2024-01-14,夜班,TR-04,10.1,45.1,27.2
2024-01-14,夜班,TR-06,13.0,37.7,27.7
2024-01-14,夜班,TR-07,11.8,44.0,30.2
2024-01-14,夜班,TR-08,7.5,60.5,30.1
2024-01-14,夜班,TR-09,12.4,39.1,30.7
2024-01-14,夜班,TR-10,11.6,40.4,29.5
2024-01-14,夜班,TR-11,12.9,33.0,29.5
2024-01-14,夜班,TR-12,8.4,56.6,29.6
2024-01-14,夜班,TR-13,11.2,40.8,31.6
2024-01-14,夜班,TR-14,8.5,55.9,29.9
2024-01-14,夜班,TR-15,11.6,41.3,27.9
2024-01-14,夜班,TR-16,10.8,45.2,29.7
2024-01-14,夜班,TR-17,7.7,61.3,29.1
2024-01-14,夜班,TR-18,8.9,51.2,29.2
2024-01-14,夜班,TR-19,11.3,39.6,29.5
2024-01-14,夜班,TR-20,10.7,43.0,29.2
2024-01-15,早班,TR-01,14.0,34.8,30.5
2024-01-15,早班,TR-04,9.7,49.1,30.1
2024-01-15,早班,TR-05,8.9,53.6,28.6
2024-01-15,早班,TR-06,13.3,34.2,28.7
2024-01-15,早班,TR-07,11.6,41.3,29.2
2024-01-15,早班,TR-11,11.3,43.3,29.1
2024-01-15,早班,TR-12,8.8,51.9,29.4
2024-01-15,早班,TR-13,10.0,48.3,29.1
2024-01-15,早班,TR-14,8.6,55.6,31.3
2024-01-15,早班,TR-15,11.0,45.6,28.6
2024-01-15,早班,TR-18,9.1,49.0,32.7
2024-01-15,早班,TR-19,10.5,45.8,31.9
2024-01-15,早班,TR-20,10.5,45.2,31.7
2024-01-15,中班,TR-01,13.0,32.7,29.8
2024-01-15,中班,TR-02,9.8,48.5,30.8
2024-01-15,中班,TR-03,9.6,49.3,27.6
2024-01-15,中班,TR-04,10.3,44.5,31.9
2024-01-15,中班,TR-05,8.2,55.2,23.6
2024-01-15,中班,TR-06,10.7,42.4,26.2
2024-01-15,中班,TR-07,11.0,44.8,32.0
2024-01-15,中班,TR-08,10.5,49.2,30.9
2024-01-15,中班,TR-10,12.5,39.3,29.6
2024-01-15,中班,TR-11,11.2,38.7,33.0
2024-01-15,中班,TR-13,10.8,43.0,31.1
2024-01-15,中班,TR-14,10.7,40.1,30.1
2024-01-15,中班,TR-15,13.3,36.9,31.9
2024-01-15,中班,TR-17,9.0,52.9,29.6
2024-01-15,中班,TR-19,9.1,52.6,29.9
2024-01-15,夜班,TR-01,13.0,34.1,31.4
2024-01-15,夜班,TR-06,11.9,36.4,27.9
2024-01-15,夜班,TR-07,10.3,47.3,29.2
2024-01-15,夜班,TR-08,10.0,48.1,30.3
2024-01-15,夜班,TR-09,10.4,41.3,29.7
2024-01-15,夜班,TR-10,11.3,39.7,27.8
2024-01-15,夜班,TR-11,11.3,41.2,30.7
2024-01-15,夜班,TR-12,8.6,53.6,30.3
2024-01-15,夜班,TR-13,8.4,53.2,28.9
2024-01-15,夜班,TR-15,11.5,42.2,29.0
2024-01-15,夜班,TR-18,10.4,46.1,29.4
2024-01-15,夜班,TR-19,9.3,49.0,32.8
2024-01-15,夜班,TR-20,11.6,39.7,24.9
2024-01-16,早班,TR-02,8.7,53.0,29.9
2024-01-16,早班,TR-03,6.4,78.4,32.0
2024-01-16,早班,TR-04,9.9,48.7,29.6
2024-01-16,早班,TR-05,9.5,45.6,30.2
2024-01-16,早班,TR-06,11.4,45.4,30.4
2024-01-16,早班,TR-07,9.0,50.4,32.4
2024-01-16,早班,TR-09,11.2,41.1,32.4
2024-01-16,早班,TR-10,12.0,41.0,30.2
2024-01-16,早班,TR-11,9.6,46.0,28.3
2024-01-16,早班,TR-12,6.7,70.9,26.8
2024-01-16,早班,TR-13,13.2,37.9,29.7
2024-01-16,早班,TR-14,7.5,62.5,29.1
2024-01-16,早班,TR-16,8.5,54.8,29.4
2024-01-16,早班,TR-17,9.2,49.8,28.0
2024-01-16,早班,TR-18,10.5,41.2,29.8
2024-01-16,早班,TR-19,11.3,40.6,25.6
2024-01-16,早班,TR-20,10.2,46.9,30.2
2024-01-16,中班,TR-01,12.8,38.5,28.2
2024-01-16,中班,TR-02,10.0,49.5,31.7
2024-01-16,中班,TR-03,10.0,48.2,31.1
2024-01-16,中班,TR-04,10.8,44.5,29.6
2024-01-16,中班,TR-05,8.4,55.4,30.3
2024-01-16,中班,TR-06,11.1,45.0,27.3
2024-01-16,中班,TR-07,9.4,45.8,30.0
2024-01-16,中班,TR-09,11.1,36.9,26.6
2024-01-16,中班,TR-12,8.6,57.5,28.7
2024-01-16,中班,TR-14,9.6,46.3,30.1
2024-01-16,中班,TR-16,10.5,47.6,30.1
2024-01-16,中班,TR-17,10.2,46.7,31.7
2024-01-16,中班,TR-18,10.2,46.9,34.8
2024-01-16,中班,TR-20,8.7,55.4,26.3
2024-01-16,夜班,TR-01,13.0,36.9,31.4
2024-01-16,夜班,TR-02,9.7,49.9,29.6
2024-01-16,夜班,TR-03,9.1,51.0,33.2
2024-01-16,夜班,TR-04,6.8,71.9,29.9
2024-01-16,夜班,TR-05,9.6,49.8,28.2
2024-01-16,夜班,TR-06,12.3,34.1,32.9
2024-01-16,夜班,TR-08,9.4,50.2,29.8
2024-01-16,夜班,TR-09,11.3,41.2,31.8
2024-01-16,夜班,TR-10,13.3,36.7,30.8
2024-01-16,夜班,TR-11,9.9,48.8,33.9
2024-01-16,夜班,TR-14,10.5,43.4,32.2
2024-01-16,夜班,TR-15,13.3,33.5,27.4
2024-01-16,夜班,TR-16,12.4,36.3,30.9
2024-01-16,夜班,TR-19,4.9,95.0,31.4
2024-01-16,夜班,TR-20,9.8,45.9,28.8
2024-01-17,早班,TR-01,11.5,41.2,32.7
2024-01-17,早班,TR-02,10.8,43.1,30.3
2024-01-17,早班,TR-05,8.8,50.7,31.2
2024-01-17,早班,TR-06,10.3,54.4,32.3
2024-01-17,早班,TR-07,10.8,42.9,32.0
2024-01-17,早班,TR-09,12.0,38.9,33.2
2024-01-17,早班,TR-10,12.7,35.5,28.7
2024-01-17,早班,TR-12,7.4,61.7,28.2
2024-01-17,早班,TR-13,12.4,38.7,28.6
2024-01-17,早班,TR-15,11.5,39.9,29.3
2024-01-17,早班,TR-16,9.8,47.3,28.7
2024-01-17,早班,TR-17,7.7,63.0,29.9
2024-01-17,早班,TR-18,10.9,41.9,27.4
2024-01-17,早班,TR-19,9.7,50.2,29.6
2024-01-17,早班,TR-20,8.3,55.5,33.5
2024-01-17,中班,TR-01,12.8,42.9,30.4
2024-01-17,中班,TR-02,10.3,49.6,32.9
2024-01-17,中班,TR-03,9.7,50.5,28.8
2024-01-17,中班,TR-04,8.9,53.3,31.5
2024-01-17,中班,TR-06,11.4,41.7,28.9
2024-01-17,中班,TR-08,8.0,56.2,26.8
2024-01-17,中班,TR-09,10.0,45.8,32.7
2024-01-17,中班,TR-10,12.3,36.6,29.8
2024-01-17,中班,TR-11,9.0,52.2,31.6
2024-01-17,中班,TR-14,9.3,50.8,32.1
2024-01-17,中班,TR-15,12.7,37.7,31.2
2024-01-17,中班,TR-16,9.4,48.0,29.9
2024-01-17,中班,TR-17,7.8,58.9,33.4
2024-01-17,中班,TR-19,8.5,57.5,28.8
2024-01-17,中班,TR-20,9.1,48.7,28.8
2024-01-17,夜班,TR-02,7.8,56.1,29.9
2024-01-17,夜班,TR-03,9.3,52.2,31.6
2024-01-17,夜班,TR-05,9.4,45.6,31.9
2024-01-17,夜班,TR-08,9.3,47.8,30.2
2024-01-17,夜班,TR-09,10.9,37.9,30.8
2024-01-17,夜班,TR-10,11.9,42.8,29.3
2024-01-17,夜班,TR-11,8.2,58.9,30.3
2024-01-17,夜班,TR-12,8.0,56.6,28.2
2024-01-17,夜班,TR-13,12.5,38.0,29.6
2024-01-17,夜班,TR-15,14.0,35.9,29.9
2024-01-17,夜班,TR-16,12.7,38.8,31.3
2024-01-17,夜班,TR-18,12.9,35.0,27.1
2024-01-17,夜班,TR-19,9.1,48.3,27.0
2024-01-17,夜班,TR-20,8.0,62.6,30.8
2024-01-18,早班,TR-01,12.3,32.7,30.9
2024-01-18,早班,TR-02,10.4,43.3,30.8
2024-01-18,早班,TR-03,9.4,46.4,27.4
2024-01-18,早班,TR-04,10.0,45.4,27.6
2024-01-18,早班,TR-05,8.1,59.8,31.1
2024-01-18,早班,TR-06,11.4,40.7,25.6
2024-01-18,早班,TR-07,10.3,46.7,29.7
2024-01-18,早班,TR-08,9.4,56.1,26.7
2024-01-18,早班,TR-11,12.8,33.9,30.5
2024-01-18,早班,TR-13,11.7,39.0,30.8
2024-01-18,早班,TR-14,7.8,61.1,28.0
2024-01-18,早班,TR-15,12.6,36.7,31.5
2024-01-18,早班,TR-16,11.9,37.1,33.0
2024-01-18,早班,TR-17,9.0,50.4,32.9
2024-01-18,早班,TR-19,9.8,43.3,30.4
2024-01-18,早班,TR-20,9.3,48.2,29.8
2024-01-18,中班,TR-02,9.9,44.0,33.8
2024-01-18,中班,TR-03,9.0,52.1,31.9
2024-01-18,中班,TR-04,10.1,46.5,28.0
2024-01-18,中班,TR-05,6.3,72.6,27.5
2024-01-18,中班,TR-06,12.0,33.8,29.3
2024-01-18,中班,TR-08,9.8,52.3,31.4
2024-01-18,中班,TR-10,12.4,41.1,28.9
2024-01-18,中班,TR-11,12.7,37.8,28.7
2024-01-18,中班,TR-12,9.2,49.7,31.7
2024-01-18,中班,TR-13,11.8,43.6,28.0
2024-01-18,中班,TR-14,9.2,53.8,27.4
2024-01-18,中班,TR-16,12.6,34.4,31.2
2024-01-18,中班,TR-17,8.9,54.1,31.8
2024-01-18,中班,TR-19,9.3,50.5,29.7
2024-01-18,中班,TR-20,10.5,48.1,29.7
2024-01-18,夜班,TR-02,8.8,54.9,27.3
2024-01-18,夜班,TR-03,9.5,50.7,32.6
2024-01-18,夜班,TR-04,8.3,58.6,29.3
2024-01-18,夜班,TR-05,8.1,55.5,29.2
2024-01-18,夜班,TR-06,12.9,34.5,29.4
2024-01-18,夜班,TR-07,8.0,60.2,30.6
2024-01-18,夜班,TR-08,6.9,66.9,28.7
2024-01-18,夜班,TR-09,12.6,40.3,29.7
2024-01-18,夜班,TR-10,13.4,30.4,28.3
2024-01-18,夜班,TR-11,10.2,48.8,26.6
2024-01-18,夜班,TR-12,9.0,52.8,26.4
2024-01-18,夜班,TR-13,9.5,48.2,30.2
2024-01-18,夜班,TR-14,7.9,58.3,28.8
2024-01-18,夜班,TR-17,8.8,54.2,25.3
2024-01-18,夜班,TR-18,9.9,44.3,32.2
2024-01-18,夜班,TR-19,9.8,51.2,31.0
2024-01-18,夜班,TR-20,10.0,46.5,32.4
2024-01-19,早班,TR-02,8.5,55.0,31.3
2024-01-19,早班,TR-03,10.1,45.0,30.6
2024-01-19,早班,TR-04,7.4,59.9,32.8
2024-01-19,早班,TR-05,8.2,51.3,27.6
2024-01-19,早班,TR-06,12.0,37.3,27.3
2024-01-19,早班,TR-07,10.2,43.2,27.2
2024-01-19,早班,TR-08,9.6,48.7,33.2
2024-01-19,早班,TR-09,11.1,46.8,30.7
2024-01-19,早班,TR-10,12.7,38.0,29.2
2024-01-19,早班,TR-11,11.7,42.9,29.5
2024-01-19,早班,TR-14,11.6,36.1,32.5
2024-01-19,早班,TR-15,11.9,38.8,29.4
2024-01-19,早班,TR-16,11.8,39.0,30.6
2024-01-19,早班,TR-17,7.5,64.8,29.1
2024-01-19,早班,TR-18,8.9,58.1,31.4
2024-01-19,早班,TR-19,10.1,45.5,30.2
2024-01-19,早班,TR-20,10.8,43.9,30.6
2024-01-19,中班,TR-02,9.0,53.9,28.1
2024-01-19,中班,TR-03,9.7,47.1,26.7
2024-01-19,中班,TR-04,10.2,44.7,28.8
2024-01-19,中班,TR-05,6.9,72.2,32.2
2024-01-19,中班,TR-06,13.5,37.9,25.8
2024-01-19,中班,TR-08,9.8,45.5,24.3
2024-01-19,中班,TR-09,12.4,39.0,30.5
2024-01-19,中班,TR-10,10.8,40.3,32.0
2024-01-19,中班,TR-12,10.7,41.1,30.8
2024-01-19,中班,TR-13,11.1,39.2,28.6
2024-01-19,中班,TR-14,7.6,65.5,30.2
2024-01-19,中班,TR-15,9.8,45.0,29.4
2024-01-19,中班,TR-16,13.5,34.7,30.8
2024-01-19,中班,TR-18,10.3,44.3,31.0
2024-01-19,中班,TR-19,9.2,49.9,34.1
2024-01-19,中班,TR-20,8.0,60.9,29.0
2024-01-19,夜班,TR-01,11.3,47.3,31.3
2024-01-19,夜班,TR-03,10.8,43.2,33.4
2024-01-19,夜班,TR-04,9.3,51.7,31.0
2024-01-19,夜班,TR-05,9.3,46.8,31.0
2024-01-19,夜班,TR-06,12.6,33.7,29.9
2024-01-19,夜班,TR-07,9.2,51.9,29.8
2024-01-19,夜班,TR-08,10.9,43.1,29.0
2024-01-19,夜班,TR-11,12.2,37.4,27.8
2024-01-19,夜班,TR-12,6.3,69.9,29.0
2024-01-19,夜班,TR-13,11.1,45.0,32.1
2024-01-19,夜班,TR-14,9.3,49.3,30.0
2024-01-19,夜班,TR-16,9.7,47.4,28.9
2024-01-19,夜班,TR-17,8.8,51.6,28.7
2024-01-19,夜班,TR-18,8.0,60.8,30.2
2024-01-19,夜班,TR-19,10.7,44.2,32.0
2024-01-19,夜班,TR-20,8.4,53.3,29.3
2024-01-20,早班,TR-01,11.9,35.4,26.9
2024-01-20,早班,TR-03,8.3,57.1,29.9
2024-01-20,早班,TR-04,9.8,49.5,30.0
2024-01-20,早班,TR-05,8.8,52.4,32.8
2024-01-20,早班,TR-08,10.7,45.8,33.0
2024-01-20,早班,TR-09,12.3,40.1,30.4
2024-01-20,早班,TR-10,13.2,39.3,31.4
2024-01-20,早班,TR-12,8.1,57.8,32.4
2024-01-20,早班,TR-13,10.1,46.2,31.8
2024-01-20,早班,TR-14,9.6,48.6,31.7
2024-01-20,早班,TR-15,13.6,35.1,33.0
2024-01-20,早班,TR-16,11.5,42.0,29.0
2024-01-20,早班,TR-17,8.0,58.3,30.6
2024-01-20,早班,TR-19,11.0,44.7,28.0
2024-01-20,早班,TR-20,9.4,49.5,25.4
2024-01-20,中班,TR-03,11.8,38.6,24.9
2024-01-20,中班,TR-04,7.8,59.3,30.4
2024-01-20,中班,TR-05,8.2,56.9,32.2
2024-01-20,中班,TR-06,11.3,46.4,28.8
2024-01-20,中班,TR-07,11.7,38.4,26.3
2024-01-20,中班,TR-08,9.8,49.1,30.3
2024-01-20,中班,TR-10,11.3,43.2,30.8
2024-01-20,中班,TR-11,9.8,48.4,29.9
2024-01-20,中班,TR-12,7.6,60.9,29.4
2024-01-20,中班,TR-13,12.5,38.9,27.9
2024-01-20,中班,TR-15,11.8,35.5,30.4
2024-01-20,中班,TR-16,10.5,47.0,25.8
2024-01-20,中班,TR-17,8.7,52.6,29.7
2024-01-20,中班,TR-18,10.9,41.1,31.4
2024-01-20,中班,TR-20,10.7,42.8,30.4
2024-01-20,夜班,TR-02,9.5,50.0,29.9
2024-01-20,夜班,TR-03,11.9,37.9,32.5
2024-01-20,夜班,TR-04,9.1,51.6,31.7
2024-01-20,夜班,TR-05,8.4,50.5,29.1
2024-01-20,夜班,TR-06,11.8,38.1,30.5
2024-01-20,夜班,TR-07,8.8,52.0,28.7
2024-01-20,夜班,TR-08,11.1,43.0,29.7
2024-01-20,夜班,TR-10,13.5,36.2,32.4
2024-01-20,夜班,TR-11,11.8,36.6,34.0
2024-01-20,夜班,TR-15,12.9,39.0,30.3
2024-01-20,夜班,TR-16,11.0,41.6,32.1
2024-01-20,夜班,TR-17,7.2,62.8,31.0
2024-01-20,夜班,TR-18,10.3,46.7,29.3
2024-01-20,夜班,TR-19,9.9,47.4,28.2
2024-01-21,早班,TR-01,13.6,31.4,27.1
2024-01-21,早班,TR-02,9.7,44.8,32.9
2024-01-21,早班,TR-03,11.9,43.0,28.0
2024-01-21,早班,TR-04,9.6,49.6,30.5
2024-01-21,早班,TR-05,10.8,44.8,30.5
2024-01-21,早班,TR-06,9.3,50.0,30.8
2024-01-21,早班,TR-08,10.0,48.9,30.1
2024-01-21,早班,TR-09,12.3,38.8,32.0
2024-01-21,早班,TR-11,9.7,45.0,30.1
2024-01-21,早班,TR-12,9.4,47.0,31.9
2024-01-21,早班,TR-13,11.9,43.9,30.7
2024-01-21,早班,TR-14,7.8,61.3,31.4
2024-01-21,早班,TR-15,10.3,43.3,31.2
2024-01-21,早班,TR-16,9.4,50.8,32.3
2024-01-21,早班,TR-17,10.3,49.3,34.9
2024-01-21,早班,TR-18,11.1,44.1,27.9
2024-01-21,早班,TR-20,10.2,45.2,31.5
2024-01-21,中班,TR-01,9.5,47.8,28.0
2024-01-21,中班,TR-02,10.8,45.1,28.7
2024-01-21,中班,TR-04,10.8,44.9,30.1
2024-01-21,中班,TR-05,9.7,48.1,29.5
2024-01-21,中班,TR-06,12.0,38.0,30.3
2024-01-21,中班,TR-07,9.9,46.1,28.9
2024-01-21,中班,TR-08,10.0,45.5,26.5
2024-01-21,中班,TR-10,13.3,36.0,32.1
2024-01-21,中班,TR-11,11.1,46.6,34.1
2024-01-21,中班,TR-12,10.4,44.4,31.3
2024-01-21,中班,TR-16,13.7,35.0,30.9
2024-01-21,中班,TR-17,8.8,53.3,30.2
2024-01-21,中班,TR-20,9.7,44.5,26.4
2024-01-21,夜班,TR-01,11.6,36.9,33.8
2024-01-21,夜班,TR-02,9.6,48.5,29.0
2024-01-21,夜班,TR-04,9.0,50.9,31.3
2024-01-21,夜班,TR-05,8.4,56.0,29.6
2024-01-21,夜班,TR-06,13.3,31.8,29.6
2024-01-21,夜班,TR-07,9.6,52.5,29.1
2024-01-21,夜班,TR-09,8.8,57.9,29.7
2024-01-21,夜班,TR-10,11.7,37.3,35.1
2024-01-21,夜班,TR-11,11.3,42.0,28.3
2024-01-21,夜班,TR-12,10.9,42.9,28.9
2024-01-21,夜班,TR-14,11.6,38.3,27.4
2024-01-21,夜班,TR-15,13.4,41.7,27.0
2024-01-21,夜班,TR-16,10.9,41.2,30.7
2024-01-21,夜班,TR-17,9.2,50.0,32.3
2024-01-21,夜班,TR-18,11.4,39.1,30.0
2024-01-21,夜班,TR-19,11.3,44.3,31.0
2024-01-21,夜班,TR-20,10.0,48.8,31.9
2024-01-22,早班,TR-01,11.1,41.8,28.1
2024-01-22,早班,TR-03,11.0,41.3,25.6
2024-01-22,早班,TR-04,9.0,53.4,30.9
2024-01-22,早班,TR-05,7.7,59.5,27.9
2024-01-22,早班,TR-06,11.2,39.2,28.4
2024-01-22,早班,TR-08,10.6,46.9,30.4
2024-01-22,早班,TR-09,10.9,43.7,28.9
2024-01-22,早班,TR-11,10.6,44.5,31.6
2024-01-22,早班,TR-12,8.6,57.6,28.3
2024-01-22,早班,TR-13,12.0,46.2,30.2
2024-01-22,早班,TR-14,10.1,48.1,29.5
2024-01-22,早班,TR-15,11.2,46.1,31.4
2024-01-22,早班,TR-16,11.4,40.6,28.6
2024-01-22,早班,TR-17,9.6,51.5,28.3
2024-01-22,早班,TR-18,11.5,37.9,28.5
2024-01-22,早班,TR-20,7.8,56.4,34.6
2024-01-22,中班,TR-02,9.2,54.8,28.1
2024-01-22,中班,TR-03,9.9,51.0,29.0
2024-01-22,中班,TR-04,8.4,54.5,30.1
2024-01-22,中班,TR-05,9.0,50.7,29.2
2024-01-22,中班,TR-06,12.5,36.0,31.8
2024-01-22,中班,TR-07,8.6,52.9,28.0
2024-01-22,中班,TR-08,5.3,90.9,28.5
