date,shift,shovel_id,avg_loading_time_sec,trucks_loaded,ore_volume_t
2024-01-29,早班,ES-07,137.0,58,1729.0
2024-01-29,早班,ES-08,126.5,76,2221.0
2024-01-29,中班,ES-01,118.6,111,3125.0
2024-01-29,中班,ES-02,126.3,91,2945.0
2024-01-29,中班,ES-03,108.7,68,2180.0
2024-01-29,中班,ES-06,133.6,104,3085.0
2024-01-29,中班,ES-07,142.7,133,3729.0
2024-01-29,夜班,ES-01,108.2,76,2192.0
2024-01-29,夜班,ES-02,130.7,75,2349.0
2024-01-29,夜班,ES-03,105.5,102,3251.0
2024-01-29,夜班,ES-04,190.0,116,3556.0
2024-01-29,夜班,ES-05,118.9,79,2412.0
2024-01-29,夜班,ES-06,138.8,86,2769.0
2024-01-29,夜班,ES-08,124.7,117,3464.0
2024-01-30,早班,ES-01,187.5,104,3185.0
2024-01-30,早班,ES-02,135.6,63,2043.0
2024-01-30,早班,ES-03,118.3,109,3269.0
2024-01-30,早班,ES-04,165.9,116,3340.0
2024-01-30,早班,ES-06,134.3,126,4043.0
2024-01-30,早班,ES-07,144.6,64,1810.0
2024-01-30,早班,ES-08,126.2,90,2935.0
2024-01-30,中班,ES-01,134.1,101,3082.0
2024-01-30,中班,ES-02,135.1,93,3062.0
2024-01-30,中班,ES-03,127.1,56,1769.0
2024-01-30,中班,ES-04,171.9,99,3234.0
2024-01-30,中班,ES-05,128.7,75,2209.0
2024-01-30,中班,ES-06,127.4,112,3693.0
2024-01-30,中班,ES-07,144.9,105,3392.0
2024-01-30,中班,ES-08,188.7,129,3903.0
2024-01-30,夜班,ES-01,122.1,86,2482.0
2024-01-30,夜班,ES-02,125.5,82,2676.0
2024-01-30,夜班,ES-03,107.8,95,2956.0
2024-01-30,夜班,ES-04,174.8,102,2877.0
2024-01-30,夜班,ES-05,114.5,80,2360.0
2024-01-30,夜班,ES-06,118.6,125,3535.0
2024-01-30,夜班,ES-07,142.4,73,2249.0
2024-01-30,夜班,ES-08,132.0,76,2468.0
2024-01-31,早班,ES-01,118.0,109,3100.0
2024-01-31,早班,ES-02,132.6,94,2785.0
2024-01-31,早班,ES-03,116.2,65,2125.0
2024-01-31,早班,ES-04,170.6,62,1850.0
2024-01-31,早班,ES-05,135.0,94,3025.0
2024-01-31,早班,ES-06,130.0,81,2270.0
2024-01-31,早班,ES-07,147.7,96,2690.0
2024-01-31,早班,ES-08,129.7,91,2789.0
2024-01-31,中班,ES-02,133.2,116,3639.0
2024-01-31,中班,ES-05,137.6,102,2987.0
2024-01-31,中班,ES-06,123.3,83,2332.0
2024-01-31,中班,ES-07,155.6,77,2330.0
2024-01-31,中班,ES-08,139.5,103,3115.0
2024-01-31,夜班,ES-01,123.0,114,3250.0
2024-01-31,夜班,ES-02,117.9,123,3716.0
2024-01-31,夜班,ES-03,110.8,111,3552.0
2024-01-31,夜班,ES-05,126.2,95,2747.0
2024-01-31,夜班,ES-06,133.5,91,2681.0
2024-01-31,夜班,ES-07,151.3,89,2719.0
2024-01-31,夜班,ES-08,135.1,119,3369.0
2024-02-01,早班,ES-01,111.5,95,2946.0
2024-02-01,早班,ES-02,123.5,103,3185.0
2024-02-01,早班,ES-03,109.1,86,2549.0
2024-02-01,早班,ES-06,122.7,71,2293.0
2024-02-01,早班,ES-07,150.3,106,3062.0
2024-02-01,早班,ES-08,127.2,56,1674.0
2024-02-01,中班,ES-01,131.9,78,2304.0
2024-02-01,中班,ES-02,117.3,135,4231.0
2024-02-01,中班,ES-03,107.1,132,3869.0
2024-02-01,中班,ES-04,188.4,83,2463.0
2024-02-01,中班,ES-05,127.2,101,2921.0
2024-02-01,中班,ES-06,133.7,108,3369.0
2024-02-01,中班,ES-07,150.8,100,3003.0
2024-02-01,中班,ES-08,130.8,73,2059.0
2024-02-01,夜班,ES-01,121.0,78,2355.0
2024-02-01,夜班,ES-02,124.2,76,2189.0
2024-02-01,夜班,ES-03,113.6,85,2733.0
2024-02-01,夜班,ES-04,171.5,116,3586.0
2024-02-01,夜班,ES-05,135.1,119,3728.0
2024-02-01,夜班,ES-06,131.9,90,2813.0
2024-02-02,早班,ES-01,114.6,83,2592.0
2024-02-02,早班,ES-02,128.8,91,2981.0
2024-02-02,早班,ES-03,116.8,113,3246.0
2024-02-02,早班,ES-05,136.2,79,2313.0
2024-02-02,早班,ES-06,142.5,109,3432.0
2024-02-02,早班,ES-08,111.4,104,3011.0
2024-02-02,中班,ES-01,123.2,93,3059.0
2024-02-02,中班,ES-02,132.0,110,3259.0
2024-02-02,中班,ES-03,115.3,61,1825.0
2024-02-02,中班,ES-04,173.7,67,1931.0
2024-02-02,中班,ES-05,135.0,101,2995.0
2024-02-02,中班,ES-06,136.2,103,3378.0
2024-02-02,中班,ES-07,169.3,121,3863.0
2024-02-02,中班,ES-08,128.2,81,2599.0
2024-02-02,夜班,ES-02,138.2,97,2923.0
2024-02-02,夜班,ES-03,116.2,76,2487.0
2024-02-02,夜班,ES-04,177.0,108,3423.0
2024-02-02,夜班,ES-06,134.4,83,2509.0
2024-02-02,夜班,ES-07,162.9,80,2613.0
2024-02-02,夜班,ES-08,126.4,100,2832.0
2024-02-03,早班,ES-01,110.5,111,3139.0
2024-02-03,早班,ES-04,178.2,93,2633.0
2024-02-03,早班,ES-06,132.8,84,2541.0
2024-02-03,早班,ES-07,190.8,60,1945.0
2024-02-03,中班,ES-02,127.2,89,2787.0
2024-02-03,中班,ES-03,106.1,95,3118.0
2024-02-03,中班,ES-04,179.7,83,2534.0
2024-02-03,中班,ES-05,127.6,119,3432.0
2024-02-03,中班,ES-06,136.7,82,2516.0
2024-02-03,中班,ES-07,162.1,72,2079.0
2024-02-03,中班,ES-08,121.1,69,2018.0
2024-02-03,夜班,ES-01,112.3,106,3130.0
2024-02-03,夜班,ES-02,130.8,63,2029.0
2024-02-03,夜班,ES-03,116.4,95,2801.0
2024-02-03,夜班,ES-04,242.6,104,3223.0
2024-02-03,夜班,ES-05,123.4,119,3702.0
2024-02-03,夜班,ES-06,136.5,73,2172.0
2024-02-03,夜班,ES-07,148.5,107,3174.0
2024-02-03,夜班,ES-08,124.1,136,3877.0
2024-02-04,早班,ES-01,110.3,78,2245.0
2024-02-04,早班,ES-02,125.5,103,3142.0
2024-02-04,早班,ES-04,176.8,82,2645.0
2024-02-04,早班,ES-05,138.1,91,2874.0
2024-02-04,早班,ES-06,120.6,105,3197.0
2024-02-04,早班,ES-07,154.9,105,2945.0
2024-02-04,早班,ES-08,122.2,103,3180.0
2024-02-04,中班,ES-01,121.9,89,2897.0
2024-02-04,中班,ES-02,123.0,75,2261.0
2024-02-04,中班,ES-03,117.6,107,3345.0
2024-02-04,中班,ES-04,188.6,109,3382.0
2024-02-04,中班,ES-05,119.8,90,2797.0
2024-02-04,中班,ES-06,124.4,101,2858.0
2024-02-04,中班,ES-07,155.7,86,2439.0
2024-02-04,中班,ES-08,117.3,77,2175.0
2024-02-04,夜班,ES-01,120.3,102,3048.0
2024-02-04,夜班,ES-02,136.5,83,2504.0
2024-02-04,夜班,ES-03,111.1,109,3248.0
2024-02-04,夜班,ES-04,182.3,110,3153.0
2024-02-04,夜班,ES-05,187.8,94,2731.0
2024-02-04,夜班,ES-06,128.4,101,3248.0
2024-02-04,夜班,ES-07,132.2,73,2232.0
2024-02-05,早班,ES-01,109.3,125,4042.0
2024-02-05,早班,ES-02,128.8,107,3004.0
2024-02-05,早班,ES-03,105.5,97,2981.0
2024-02-05,早班,ES-04,172.6,124,3549.0
2024-02-05,早班,ES-07,154.0,73,2321.0
2024-02-05,早班,ES-08,130.2,66,1867.0
2024-02-05,中班,ES-01,118.3,86,2703.0
2024-02-05,中班,ES-02,129.2,122,3476.0
2024-02-05,中班,ES-03,111.8,109,3536.0
2024-02-05,中班,ES-06,136.3,103,3026.0
2024-02-05,中班,ES-08,125.6,125,3883.0
2024-02-05,夜班,ES-01,122.0,72,2247.0
2024-02-05,夜班,ES-04,184.6,82,2693.0
2024-02-05,夜班,ES-06,127.9,95,2701.0
2024-02-05,夜班,ES-07,151.4,64,1809.0
2024-02-05,夜班,ES-08,126.5,112,3399.0
2024-02-06,早班,ES-01,134.3,122,3871.0
2024-02-06,早班,ES-04,180.8,101,3185.0
2024-02-06,早班,ES-05,112.8,126,4154.0
2024-02-06,早班,ES-06,116.7,66,2138.0
2024-02-06,中班,ES-01,123.8,91,2600.0
2024-02-06,中班,ES-02,126.1,101,3161.0
2024-02-06,中班,ES-03,112.8,93,2866.0
2024-02-06,中班,ES-04,172.0,85,2407.0
2024-02-06,中班,ES-05,125.3,85,2685.0
2024-02-06,中班,ES-06,130.6,85,2529.0
2024-02-06,中班,ES-07,142.9,63,1819.0
2024-02-06,中班,ES-08,128.1,127,3890.0
2024-02-06,夜班,ES-02,131.3,99,3044.0
2024-02-06,夜班,ES-03,95.8,115,3334.0
2024-02-06,夜班,ES-04,169.3,113,3425.0
2024-02-06,夜班,ES-07,124.9,141,4557.0
2024-02-06,夜班,ES-08,123.2,113,3492.0
2024-02-07,早班,ES-01,125.4,152,4279.0
2024-02-07,早班,ES-02,112.4,115,3695.0
2024-02-07,早班,ES-03,110.8,95,2797.0
2024-02-07,早班,ES-04,180.8,62,1924.0
2024-02-07,早班,ES-05,136.8,106,3086.0
2024-02-07,早班,ES-08,117.4,101,3254.0
2024-02-07,中班,ES-01,128.2,99,3191.0
2024-02-07,中班,ES-02,128.6,138,4229.0
2024-02-07,中班,ES-03,162.9,86,2608.0
2024-02-07,中班,ES-05,137.4,94,3084.0
2024-02-07,中班,ES-06,131.3,98,3035.0
2024-02-07,中班,ES-08,111.0,85,2384.0
2024-02-07,夜班,ES-01,123.3,81,2600.0
2024-02-07,夜班,ES-04,186.2,102,2983.0
2024-02-07,夜班,ES-05,129.4,102,3190.0
2024-02-07,夜班,ES-07,158.9,88,2480.0
2024-02-07,夜班,ES-08,118.8,129,4033.0
2024-02-08,早班,ES-01,126.0,87,2623.0
2024-02-08,早班,ES-02,129.6,88,2600.0
2024-02-08,早班,ES-03,108.9,104,3273.0
2024-02-08,早班,ES-04,174.1,75,2400.0
2024-02-08,早班,ES-05,121.2,59,1938.0
2024-02-08,早班,ES-06,128.5,84,2632.0
2024-02-08,早班,ES-07,153.7,108,3384.0
2024-02-08,早班,ES-08,127.8,113,3437.0
2024-02-08,中班,ES-01,107.3,90,2777.0
2024-02-08,中班,ES-02,135.2,116,3723.0
2024-02-08,中班,ES-03,114.4,65,2033.0
2024-02-08,中班,ES-07,230.8,71,2009.0
2024-02-08,中班,ES-08,118.1,115,3783.0
2024-02-08,夜班,ES-02,125.6,122,3509.0
2024-02-08,夜班,ES-03,117.7,109,3301.0
2024-02-08,夜班,ES-04,175.2,95,3093.0
2024-02-08,夜班,ES-05,141.1,103,2887.0
2024-02-08,夜班,ES-06,127.5,125,3666.0
2024-02-08,夜班,ES-07,143.0,119,3466.0
2024-02-08,夜班,ES-08,127.9,104,3332.0
2024-02-09,早班,ES-02,129.7,90,2670.0
2024-02-09,早班,ES-04,167.1,93,3031.0
2024-02-09,早班,ES-05,129.1,82,2511.0
2024-02-09,早班,ES-06,116.1,74,2143.0
2024-02-09,早班,ES-07,154.8,68,2176.0
2024-02-09,早班,ES-08,133.1,110,3116.0
2024-02-09,中班,ES-01,144.6,107,3196.0
2024-02-09,中班,ES-02,129.5,97,2984.0
2024-02-09,中班,ES-03,98.9,87,2857.0
2024-02-09,中班,ES-05,143.0,80,2393.0
2024-02-09,中班,ES-06,141.0,98,2933.0
2024-02-09,中班,ES-07,193.1,84,2640.0
2024-02-09,中班,ES-08,117.3,91,2791.0
2024-02-09,夜班,ES-01,123.5,86,2521.0
2024-02-09,夜班,ES-02,109.1,99,2863.0
2024-02-09,夜班,ES-03,98.8,124,3869.0
2024-02-09,夜班,ES-04,179.0,110,3585.0
2024-02-09,夜班,ES-05,132.1,69,2030.0
2024-02-09,夜班,ES-06,115.7,108,3026.0
2024-02-09,夜班,ES-08,131.5,114,3700.0
2024-02-10,早班,ES-01,105.3,71,2236.0
2024-02-10,早班,ES-03,111.2,110,3625.0
2024-02-10,早班,ES-04,190.2,102,2875.0
2024-02-10,早班,ES-05,125.3,80,2531.0
2024-02-10,早班,ES-06,128.3,70,2254.0
2024-02-10,早班,ES-07,156.9,109,3278.0
2024-02-10,中班,ES-01,109.4,93,2836.0
2024-02-10,中班,ES-02,131.2,76,2278.0
2024-02-10,中班,ES-03,106.4,97,3080.0
2024-02-10,中班,ES-04,181.2,101,3097.0
2024-02-10,中班,ES-05,118.5,75,2181.0
2024-02-10,中班,ES-06,131.1,48,1461.0
2024-02-10,中班,ES-07,166.3,80,2436.0
2024-02-10,夜班,ES-01,110.4,108,3385.0
2024-02-10,夜班,ES-03,112.3,88,2812.0
2024-02-10,夜班,ES-04,185.4,79,2455.0
2024-02-10,夜班,ES-05,125.1,84,2502.0
2024-02-10,夜班,ES-08,142.8,82,2659.0
2024-02-11,早班,ES-01,120.1,102,3284.0
2024-02-11,早班,ES-02,117.0,87,2637.0
2024-02-11,早班,ES-03,149.9,68,1975.0
2024-02-11,早班,ES-04,187.5,92,2755.0
2024-02-11,早班,ES-05,116.0,94,3087.0
2024-02-11,早班,ES-06,127.7,125,4067.0
2024-02-11,早班,ES-08,130.9,85,2499.0
2024-02-11,中班,ES-02,120.9,73,2297.0
2024-02-11,中班,ES-04,163.9,76,2490.0
2024-02-11,中班,ES-05,122.6,86,2712.0
2024-02-11,中班,ES-06,134.2,93,3006.0
2024-02-11,中班,ES-07,135.1,73,2255.0
2024-02-11,中班,ES-08,117.1,48,1523.0
2024-02-11,夜班,ES-01,125.7,88,2778.0
2024-02-11,夜班,ES-05,125.9,110,3480.0
2024-02-11,夜班,ES-06,133.1,86,2736.0
2024-02-11,夜班,ES-07,154.3,77,2519.0
2024-02-11,夜班,ES-08,135.2,97,2968.0
2024-02-12,早班,ES-01,105.9,81,2351.0
2024-02-12,早班,ES-02,121.1,112,3295.0
2024-02-12,早班,ES-03,108.2,83,2516.0
2024-02-12,早班,ES-04,189.1,95,2742.0
2024-02-12,早班,ES-06,128.6,83,2381.0
2024-02-12,早班,ES-07,156.8,127,4038.0
2024-02-12,中班,ES-01,108.4,85,2468.0
2024-02-12,中班,ES-02,122.2,122,4003.0
2024-02-12,中班,ES-03,106.6,99,3147.0
2024-02-12,中班,ES-04,185.3,98,2964.0
2024-02-12,中班,ES-05,127.8,77,2359.0
2024-02-12,中班,ES-06,126.2,95,2714.0
2024-02-12,中班,ES-07,159.0,91,2749.0
2024-02-12,中班,ES-08,127.6,92,2809.0
2024-02-12,夜班,ES-01,132.1,56,1823.0
2024-02-12,夜班,ES-04,179.5,117,3676.0
2024-02-12,夜班,ES-05,120.9,121,3553.0
2024-02-12,夜班,ES-06,119.6,72,2200.0
2024-02-12,夜班,ES-07,145.4,82,2405.0
2024-02-12,夜班,ES-08,131.2,65,2130.0
2024-02-13,早班,ES-02,136.2,105,3000.0
2024-02-13,早班,ES-03,112.9,126,3747.0
2024-02-13,早班,ES-04,173.0,112,3681.0
2024-02-13,早班,ES-06,204.3,92,2882.0
2024-02-13,早班,ES-08,186.9,62,1852.0
2024-02-13,中班,ES-01,122.0,117,3789.0
2024-02-13,中班,ES-02,119.3,80,2476.0
2024-02-13,中班,ES-03,113.4,106,3367.0
2024-02-13,中班,ES-04,170.7,84,2440.0
2024-02-13,中班,ES-05,134.2,115,3346.0
2024-02-13,中班,ES-06,199.2,85,2496.0
2024-02-13,中班,ES-08,115.7,106,3033.0
2024-02-13,夜班,ES-01,120.0,97,2836.0
2024-02-13,夜班,ES-03,110.1,78,2402.0
2024-02-13,夜班,ES-04,181.3,121,3896.0
2024-02-13,夜班,ES-05,131.1,69,1982.0
2024-02-13,夜班,ES-07,147.9,72,2356.0
2024-02-13,夜班,ES-08,131.9,95,2953.0
2024-02-14,早班,ES-02,122.6,74,2232.0
2024-02-14,早班,ES-03,117.8,76,2493.0
2024-02-14,早班,ES-05,138.6,129,3778.0
2024-02-14,早班,ES-06,133.9,98,2869.0
2024-02-14,早班,ES-07,157.6,117,3432.0
2024-02-14,早班,ES-08,160.6,101,2909.0
2024-02-14,中班,ES-01,127.7,120,3425.0
2024-02-14,中班,ES-02,136.0,95,2713.0
2024-02-14,中班,ES-04,173.6,109,3197.0
2024-02-14,中班,ES-06,128.6,97,3157.0
2024-02-14,中班,ES-07,157.1,112,3515.0
2024-02-14,中班,ES-08,123.9,107,3137.0
2024-02-14,夜班,ES-01,130.6,99,2784.0
2024-02-14,夜班,ES-03,103.5,57,1617.0
2024-02-14,夜班,ES-04,175.5,88,2899.0
2024-02-14,夜班,ES-05,123.2,94,2914.0
2024-02-14,夜班,ES-08,114.5,97,3128.0
2024-02-15,早班,ES-01,125.9,135,3910.0
2024-02-15,早班,ES-03,116.6,112,3519.0
2024-02-15,早班,ES-04,172.0,83,2514.0
2024-02-15,早班,ES-05,126.6,68,1980.0
2024-02-15,早班,ES-06,132.1,114,3463.0
2024-02-15,早班,ES-07,154.8,114,3452.0
2024-02-15,早班,ES-08,133.4,89,2740.0
2024-02-15,中班,ES-01,131.5,120,3635.0
2024-02-15,中班,ES-02,124.2,66,1900.0
2024-02-15,中班,ES-03,119.0,94,2927.0
2024-02-15,中班,ES-05,120.1,75,2248.0
2024-02-15,中班,ES-06,123.5,106,3174.0
2024-02-15,中班,ES-07,148.6,63,2018.0
2024-02-15,中班,ES-08,133.4,116,3815.0
2024-02-15,夜班,ES-01,109.0,117,3626.0
2024-02-15,夜班,ES-02,157.1,63,1956.0
2024-02-15,夜班,ES-03,94.9,97,2847.0
2024-02-15,夜班,ES-04,174.3,100,3199.0
2024-02-15,夜班,ES-06,142.5,116,3776.0
2024-02-15,夜班,ES-07,148.0,76,2309.0
2024-02-16,早班,ES-01,124.1,107,3519.0
2024-02-16,早班,ES-02,125.6,83,2471.0
2024-02-16,早班,ES-03,110.0,125,3538.0
2024-02-16,早班,ES-04,177.0,84,2670.0
2024-02-16,早班,ES-06,148.1,82,2555.0
2024-02-16,早班,ES-07,147.9,83,2390.0
2024-02-16,早班,ES-08,119.6,96,3113.0
2024-02-16,中班,ES-01,120.6,107,3418.0
2024-02-16,中班,ES-02,121.5,84,2563.0
2024-02-16,中班,ES-03,111.3,65,2135.0
2024-02-16,中班,ES-04,170.5,102,3149.0
2024-02-16,中班,ES-05,126.0,62,1967.0
2024-02-16,中班,ES-06,107.1,82,2460.0
2024-02-16,中班,ES-07,156.4,78,2533.0
2024-02-16,中班,ES-08,113.8,130,4031.0
2024-02-16,夜班,ES-01,138.5,104,3408.0
2024-02-16,夜班,ES-03,99.5,90,2672.0
2024-02-16,夜班,ES-04,168.5,127,3694.0
2024-02-16,夜班,ES-06,133.8,75,2294.0
2024-02-16,夜班,ES-07,147.3,80,2467.0
2024-02-16,夜班,ES-08,136.2,94,2644.0
2024-02-17,早班,ES-01,125.4,116,3626.0
2024-02-17,早班,ES-02,119.8,74,2229.0
2024-02-17,早班,ES-03,95.2,122,3612.0
2024-02-17,早班,ES-04,166.0,53,1729.0
2024-02-17,早班,ES-05,142.4,111,3401.0
2024-02-17,早班,ES-06,117.8,107,3395.0
2024-02-17,中班,ES-01,108.0,80,2536.0
2024-02-17,中班,ES-02,125.1,100,2940.0
2024-02-17,中班,ES-03,110.4,107,3268.0
2024-02-17,中班,ES-04,182.0,103,3043.0
2024-02-17,中班,ES-06,141.2,88,2747.0
2024-02-17,中班,ES-07,147.1,128,3757.0
2024-02-17,中班,ES-08,112.1,132,3949.0
2024-02-17,夜班,ES-01,109.6,81,2629.0
2024-02-17,夜班,ES-02,138.5,94,2969.0
2024-02-17,夜班,ES-03,107.6,63,2050.0
2024-02-17,夜班,ES-04,172.2,88,2506.0
2024-02-17,夜班,ES-05,128.2,88,2804.0
2024-02-17,夜班,ES-06,141.0,113,3179.0
2024-02-17,夜班,ES-08,119.7,81,2659.0
2024-02-18,早班,ES-01,121.8,95,2944.0
2024-02-18,早班,ES-02,126.4,94,2753.0
2024-02-18,早班,ES-04,169.2,114,3415.0
2024-02-18,早班,ES-06,108.3,70,2145.0
2024-02-18,早班,ES-08,114.2,95,2911.0
2024-02-18,中班,ES-01,195.9,80,2627.0
2024-02-18,中班,ES-02,181.1,47,1546.0
2024-02-18,中班,ES-03,120.4,89,2759.0
2024-02-18,中班,ES-04,166.9,95,2769.0
2024-02-18,中班,ES-05,145.6,94,2680.0
2024-02-18,中班,ES-06,129.4,103,2986.0
2024-02-18,中班,ES-07,155.1,114,3410.0
2024-02-18,中班,ES-08,121.7,73,2125.0
2024-02-18,夜班,ES-01,115.1,97,3132.0
2024-02-18,夜班,ES-02,132.4,90,2526.0
2024-02-18,夜班,ES-03,102.3,112,3539.0
2024-02-18,夜班,ES-05,135.3,79,2332.0
2024-02-18,夜班,ES-06,119.2,68,2242.0
2024-02-18,夜班,ES-07,144.0,79,2526.0
2024-02-18,夜班,ES-08,123.6,136,3993.0
2024-02-19,早班,ES-01,124.5,65,2092.0
2024-02-19,早班,ES-02,122.7,71,2107.0
2024-02-19,早班,ES-03,108.9,94,2901.0
2024-02-19,早班,ES-04,175.4,98,3022.0
2024-02-19,早班,ES-05,128.7,120,3767.0
2024-02-19,早班,ES-06,124.4,93,2925.0
2024-02-19,早班,ES-07,145.4,97,3179.0
2024-02-19,中班,ES-01,130.0,125,4032.0
2024-02-19,中班,ES-02,131.7,94,2831.0
2024-02-19,中班,ES-03,104.8,52,1641.0
2024-02-19,中班,ES-04,180.9,100,2847.0
2024-02-19,中班,ES-06,137.5,120,3721.0
2024-02-19,中班,ES-07,161.5,105,3365.0
2024-02-19,中班,ES-08,110.6,84,2421.0
2024-02-19,夜班,ES-01,110.3,74,2417.0
2024-02-19,夜班,ES-02,116.4,101,2839.0
2024-02-19,夜班,ES-03,116.1,89,2651.0
2024-02-19,夜班,ES-04,181.0,78,2311.0
2024-02-19,夜班,ES-05,121.6,66,1870.0
2024-02-19,夜班,ES-06,127.4,84,2629.0
2024-02-19,夜班,ES-07,151.1,121,3870.0
2024-02-20,早班,ES-01,120.0,84,2509.0
2024-02-20,早班,ES-02,126.4,118,3541.0
2024-02-20,早班,ES-03,114.6,125,3821.0
2024-02-20,早班,ES-05,118.0,80,2516.0
2024-02-20,早班,ES-06,129.8,56,1623.0
2024-02-20,早班,ES-07,151.0,108,3039.0
2024-02-20,早班,ES-08,127.4,104,3027.0
2024-02-20,中班,ES-01,104.5,84,2505.0
2024-02-20,中班,ES-02,134.6,106,3122.0
2024-02-20,中班,ES-03,114.0,56,1814.0
2024-02-20,中班,ES-04,179.0,88,2690.0
2024-02-20,中班,ES-06,133.5,78,2538.0
2024-02-20,中班,ES-07,158.2,110,3381.0
2024-02-20,中班,ES-08,117.7,110,3426.0
2024-02-20,夜班,ES-02,132.7,100,2920.0
2024-02-20,夜班,ES-03,110.2,101,3137.0
2024-02-20,夜班,ES-04,181.8,91,2608.0
2024-02-20,夜班,ES-08,115.4,116,3403.0
2024-02-21,早班,ES-02,127.6,88,2499.0
2024-02-21,早班,ES-04,164.1,93,2826.0
2024-02-21,早班,ES-05,121.3,85,2434.0
2024-02-21,早班,ES-06,127.3,88,2736.0
2024-02-21,早班,ES-07,145.4,102,3090.0
2024-02-21,早班,ES-08,116.0,91,2971.0
2024-02-21,中班,ES-01,123.5,102,2997.0
2024-02-21,中班,ES-02,135.7,127,3974.0
2024-02-21,中班,ES-03,112.5,72,2064.0
2024-02-21,中班,ES-05,130.4,108,3194.0
2024-02-21,中班,ES-06,117.9,92,2636.0
2024-02-21,中班,ES-07,146.0,119,3623.0
2024-02-21,中班,ES-08,128.2,91,2846.0
2024-02-21,夜班,ES-01,121.0,105,3037.0
2024-02-21,夜班,ES-02,118.8,85,2773.0
2024-02-21,夜班,ES-03,102.8,117,3597.0
2024-02-21,夜班,ES-04,169.1,110,3273.0
2024-02-21,夜班,ES-05,128.3,80,2288.0
2024-02-21,夜班,ES-07,150.2,74,2168.0
2024-02-21,夜班,ES-08,115.7,66,2144.0
2024-02-22,早班,ES-01,112.0,97,2977.0
2024-02-22,早班,ES-02,130.7,80,2245.0
2024-02-22,早班,ES-04,169.7,88,2788.0
2024-02-22,早班,ES-05,122.3,116,3368.0
2024-02-22,早班,ES-07,147.6,78,2294.0
2024-02-22,早班,ES-08,114.3,71,2045.0
2024-02-22,中班,ES-01,115.0,86,2716.0
2024-02-22,中班,ES-02,126.9,125,3724.0
2024-02-22,中班,ES-03,102.2,116,3662.0
2024-02-22,中班,ES-04,181.7,85,2537.0
2024-02-22,中班,ES-05,132.7,103,3099.0
2024-02-22,中班,ES-06,117.1,76,2435.0
2024-02-22,中班,ES-07,147.9,115,3242.0
2024-02-22,夜班,ES-02,113.6,87,2696.0
2024-02-22,夜班,ES-03,118.9,79,2365.0
2024-02-22,夜班,ES-04,170.4,90,2929.0
2024-02-22,夜班,ES-05,128.3,84,2684.0
2024-02-22,夜班,ES-06,128.4,100,3274.0
2024-02-22,夜班,ES-08,117.4,79,2343.0
2024-02-23,早班,ES-01,175.5,73,2113.0
2024-02-23,早班,ES-02,123.9,74,2386.0
2024-02-23,早班,ES-03,121.1,107,3028.0
2024-02-23,早班,ES-04,186.4,139,4359.0
2024-02-23,早班,ES-05,126.5,125,3789.0
2024-02-23,早班,ES-06,120.5,107,3409.0
2024-02-23,早班,ES-07,154.4,118,3535.0
2024-02-23,早班,ES-08,128.2,93,2987.0
2024-02-23,中班,ES-01,120.6,97,3030.0
2024-02-23,中班,ES-03,106.0,86,2456.0
2024-02-23,中班,ES-04,177.9,103,2998.0
2024-02-23,中班,ES-05,133.2,70,2259.0
2024-02-23,中班,ES-08,108.3,90,2918.0
2024-02-23,夜班,ES-01,119.6,114,3563.0
2024-02-23,夜班,ES-03,178.4,93,2617.0
2024-02-23,夜班,ES-04,166.5,51,1469.0
2024-02-23,夜班,ES-06,128.9,122,3793.0
2024-02-23,夜班,ES-07,172.3,60,1923.0
2024-02-23,夜班,ES-08,125.2,78,2342.0
2024-02-24,早班,ES-01,105.0,90,2778.0
2024-02-24,早班,ES-04,176.0,98,3120.0
2024-02-24,早班,ES-05,131.7,92,2948.0
2024-02-24,早班,ES-06,139.6,108,3197.0
2024-02-24,早班,ES-07,158.5,81,2290.0
2024-02-24,中班,ES-02,117.2,114,3698.0
2024-02-24,中班,ES-03,174.4,75,2315.0
2024-02-24,中班,ES-04,174.6,121,3814.0
2024-02-24,中班,ES-05,127.3,92,2722.0
2024-02-24,中班,ES-06,129.8,87,2529.0
2024-02-24,中班,ES-07,156.2,101,3106.0
2024-02-24,中班,ES-08,133.1,76,2183.0
2024-02-24,夜班,ES-01,114.4,92,2811.0
2024-02-24,夜班,ES-03,113.2,112,3432.0
2024-02-24,夜班,ES-04,166.6,72,2375.0
2024-02-24,夜班,ES-05,139.8,98,3153.0
2024-02-24,夜班,ES-06,136.3,85,2393.0
2024-02-24,夜班,ES-07,151.8,61,1886.0
2024-02-24,夜班,ES-08,117.1,73,2102.0
2024-02-25,早班,ES-01,126.7,109,3330.0
2024-02-25,早班,ES-02,114.0,101,3048.0
2024-02-25,早班,ES-03,106.3,86,2427.0
2024-02-25,早班,ES-04,191.0,83,2405.0
2024-02-25,早班,ES-06,132.4,100,2859.0
2024-02-25,早班,ES-07,142.1,87,2627.0
2024-02-25,早班,ES-08,136.0,90,2852.0
2024-02-25,中班,ES-01,121.2,97,2938.0
2024-02-25,中班,ES-05,123.9,102,3270.0
2024-02-25,中班,ES-07,146.0,83,2701.0
2024-02-25,中班,ES-08,127.7,106,3154.0
2024-02-25,夜班,ES-02,124.5,94,2974.0
2024-02-25,夜班,ES-03,119.2,107,3046.0
2024-02-25,夜班,ES-04,173.6,77,2233.0
