date,equipment_id,equipment_name,build_year,cycle_sec_per_truck,trucks_loaded,work_hours
2023-02-26,WK-10,10#电铲,2015,142.5,490,19.4
2023-02-26,WK-12,12#电铲,2018,124.7,548,19.0
2023-02-26,WK-15,15#电铲,2020,126.6,545,19.2
2023-02-26,WK-18,18#电铲,2022,122.3,545,18.5
2023-02-26,WK-20,20#电铲,2012,139.9,501,19.5
2023-02-26,WK-22,22#电铲,2019,130.8,575,20.9
2023-02-26,WK-25,25#电铲,2023,125.1,598,20.8
2023-02-26,WK-28,28#电铲,2016,141.5,486,19.1
2023-02-27,WK-10,10#电铲,2015,141.8,493,19.4
2023-02-27,WK-12,12#电铲,2018,125.3,545,19.0
2023-02-27,WK-15,15#电铲,2020,126.1,547,19.2
2023-02-27,WK-18,18#电铲,2022,125.7,531,18.5
2023-02-27,WK-20,20#电铲,2012,141.5,495,19.5
2023-02-27,WK-22,22#电铲,2019,127.2,591,20.9
2023-02-27,WK-25,25#电铲,2023,126.4,592,20.8
2023-02-27,WK-28,28#电铲,2016,142.4,483,19.1
2023-02-28,WK-10,10#电铲,2015,139.4,501,19.4
2023-02-28,WK-12,12#电铲,2018,126.0,542,19.0
2023-02-28,WK-15,15#电铲,2020,127.5,541,19.2
2023-02-28,WK-18,18#电铲,2022,122.9,543,18.5
2023-02-28,WK-20,20#电铲,2012,141.5,495,19.5
2023-02-28,WK-22,22#电铲,2019,124.0,606,20.9
2023-02-28,WK-25,25#电铲,2023,127.8,585,20.8
2023-02-28,WK-28,28#电铲,2016,145.2,474,19.1
2023-03-01,WK-10,10#电铲,2015,138.4,504,19.4
2023-03-01,WK-12,12#电铲,2018,129.7,527,19.0
2023-03-01,WK-15,15#电铲,2020,127.7,540,19.2
2023-03-01,WK-18,18#电铲,2022,122.5,544,18.5
2023-03-01,WK-20,20#电铲,2012,143.5,488,19.5
2023-03-01,WK-22,22#电铲,2019,124.7,603,20.9
2023-03-01,WK-25,25#电铲,2023,125.7,595,20.8
2023-03-01,WK-28,28#电铲,2016,143.9,478,19.1
2023-03-02,WK-10,10#电铲,2015,139.7,500,19.4
2023-03-02,WK-12,12#电铲,2018,128.7,531,19.0
2023-03-02,WK-15,15#电铲,2020,128.3,538,19.2
2023-03-02,WK-18,18#电铲,2022,121.5,549,18.5
2023-03-02,WK-20,20#电铲,2012,143.2,489,19.5
2023-03-02,WK-22,22#电铲,2019,124.1,606,20.9
2023-03-02,WK-25,25#电铲,2023,126.1,593,20.8
2023-03-02,WK-28,28#电铲,2016,144.4,476,19.1
2023-03-03,WK-10,10#电铲,2015,138.2,505,19.4
2023-03-03,WK-12,12#电铲,2018,126.4,540,19.0
2023-03-03,WK-15,15#电铲,2020,128.6,536,19.2
2023-03-03,WK-18,18#电铲,2022,121.1,551,18.5
2023-03-03,WK-20,20#电铲,2012,142.6,491,19.5
2023-03-03,WK-22,22#电铲,2019,123.9,607,20.9
2023-03-03,WK-25,25#电铲,2023,124.1,603,20.8
2023-03-03,WK-28,28#电铲,2016,142.0,484,19.1
2023-03-04,WK-10,10#电铲,2015,140.5,497,19.4
2023-03-04,WK-12,12#电铲,2018,125.3,545,19.0
2023-03-04,WK-15,15#电铲,2020,128.0,539,19.2
2023-03-04,WK-18,18#电铲,2022,122.6,544,18.5
2023-03-04,WK-20,20#电铲,2012,139.9,501,19.5
2023-03-04,WK-22,22#电铲,2019,127.4,590,20.9
2023-03-04,WK-25,25#电铲,2023,123.6,605,20.8
2023-03-04,WK-28,28#电铲,2016,141.8,485,19.1
2023-03-05,WK-10,10#电铲,2015,140.8,496,19.4
2023-03-05,WK-12,12#电铲,2018,126.7,539,19.0
2023-03-05,WK-15,15#电铲,2020,130.1,530,19.2
2023-03-05,WK-18,18#电铲,2022,125.4,532,18.5
2023-03-05,WK-20,20#电铲,2012,141.3,496,19.5
2023-03-05,WK-22,22#电铲,2019,126.6,594,20.9
2023-03-05,WK-25,25#电铲,2023,123.7,605,20.8
2023-03-05,WK-28,28#电铲,2016,140.8,488,19.1
2023-03-06,WK-10,10#电铲,2015,142.2,491,19.4
2023-03-06,WK-12,12#电铲,2018,127.4,536,19.0
2023-03-06,WK-15,15#电铲,2020,128.7,536,19.2
2023-03-06,WK-18,18#电铲,2022,126.0,529,18.5
2023-03-06,WK-20,20#电铲,2012,139.7,501,19.5
2023-03-06,WK-22,22#电铲,2019,126.6,594,20.9
2023-03-06,WK-25,25#电铲,2023,124.4,601,20.8
2023-03-06,WK-28,28#电铲,2016,137.3,501,19.1
2023-03-07,WK-10,10#电铲,2015,141.1,495,19.4
2023-03-07,WK-12,12#电铲,2018,128.9,530,19.0
2023-03-07,WK-15,15#电铲,2020,128.7,536,19.2
2023-03-07,WK-18,18#电铲,2022,124.8,535,18.5
2023-03-07,WK-20,20#电铲,2012,141.2,496,19.5
2023-03-07,WK-22,22#电铲,2019,126.6,594,20.9
2023-03-07,WK-25,25#电铲,2023,124.2,603,20.8
2023-03-07,WK-28,28#电铲,2016,143.5,479,19.1
2023-03-08,WK-10,10#电铲,2015,140.7,496,19.4
2023-03-08,WK-12,12#电铲,2018,128.3,532,19.0
2023-03-08,WK-15,15#电铲,2020,129.2,534,19.2
2023-03-08,WK-18,18#电铲,2022,124.5,536,18.5
2023-03-08,WK-20,20#电铲,2012,141.4,495,19.5
2023-03-08,WK-22,22#电铲,2019,127.7,589,20.9
2023-03-08,WK-25,25#电铲,2023,126.5,592,20.8
2023-03-08,WK-28,28#电铲,2016,141.9,485,19.1
2023-03-09,WK-10,10#电铲,2015,141.1,495,19.4
2023-03-09,WK-12,12#电铲,2018,127.4,536,19.0
2023-03-09,WK-15,15#电铲,2020,128.0,539,19.2
2023-03-09,WK-18,18#电铲,2022,121.8,548,18.5
2023-03-09,WK-20,20#电铲,2012,141.9,493,19.5
2023-03-09,WK-22,22#电铲,2019,126.1,596,20.9
2023-03-09,WK-25,25#电铲,2023,123.7,605,20.8
2023-03-09,WK-28,28#电铲,2016,140.6,489,19.1
2023-03-10,WK-10,10#电铲,2015,139.6,500,19.4
2023-03-10,WK-12,12#电铲,2018,127.8,534,19.0
2023-03-10,WK-15,15#电铲,2020,128.3,538,19.2
2023-03-10,WK-18,18#电铲,2022,121.9,547,18.5
2023-03-10,WK-20,20#电铲,2012,141.0,497,19.5
2023-03-10,WK-22,22#电铲,2019,125.8,598,20.9
2023-03-10,WK-25,25#电铲,2023,122.5,611,20.8
2023-03-10,WK-28,28#电铲,2016,142.2,484,19.1
2023-03-11,WK-10,10#电铲,2015,142.5,490,19.4
2023-03-11,WK-12,12#电铲,2018,124.4,549,19.0
2023-03-11,WK-15,15#电铲,2020,126.5,545,19.2
2023-03-11,WK-18,18#电铲,2022,120.1,555,18.5
2023-03-11,WK-20,20#电铲,2012,141.2,496,19.5
2023-03-11,WK-22,22#电铲,2019,126.3,595,20.9
2023-03-11,WK-25,25#电铲,2023,123.1,607,20.8
2023-03-11,WK-28,28#电铲,2016,143.8,478,19.1
2023-03-12,WK-10,10#电铲,2015,141.9,492,19.4
2023-03-12,WK-12,12#电铲,2018,125.1,546,19.0
2023-03-12,WK-15,15#电铲,2020,125.9,548,19.2
2023-03-12,WK-18,18#电铲,2022,119.5,558,18.5
2023-03-12,WK-20,20#电铲,2012,142.7,491,19.5
2023-03-12,WK-22,22#电铲,2019,127.7,589,20.9
2023-03-12,WK-25,25#电铲,2023,125.0,598,20.8
2023-03-12,WK-28,28#电铲,2016,141.1,487,19.1
2023-03-13,WK-10,10#电铲,2015,144.4,484,19.4
2023-03-13,WK-12,12#电铲,2018,126.2,541,19.0
2023-03-13,WK-15,15#电铲,2020,127.4,542,19.2
2023-03-13,WK-18,18#电铲,2022,121.0,551,18.5
2023-03-13,WK-20,20#电铲,2012,141.1,496,19.5
2023-03-13,WK-22,22#电铲,2019,128.9,583,20.9
2023-03-13,WK-25,25#电铲,2023,124.7,600,20.8
2023-03-13,WK-28,28#电铲,2016,144.9,475,19.1
2023-03-14,WK-10,10#电铲,2015,141.4,494,19.4
2023-03-14,WK-12,12#电铲,2018,125.8,543,19.0
2023-03-14,WK-15,15#电铲,2020,127.7,540,19.2
2023-03-14,WK-18,18#电铲,2022,123.4,541,18.5
2023-03-14,WK-20,20#电铲,2012,138.6,505,19.5
2023-03-14,WK-22,22#电铲,2019,127.0,592,20.9
2023-03-14,WK-25,25#电铲,2023,123.1,607,20.8
2023-03-14,WK-28,28#电铲,2016,143.9,478,19.1
2023-03-15,WK-10,10#电铲,2015,140.9,495,19.4
2023-03-15,WK-12,12#电铲,2018,124.2,550,19.0
2023-03-15,WK-15,15#电铲,2020,129.2,534,19.2
2023-03-15,WK-18,18#电铲,2022,124.3,537,18.5
2023-03-15,WK-20,20#电铲,2012,140.0,500,19.5
2023-03-15,WK-22,22#电铲,2019,128.3,586,20.9
2023-03-15,WK-25,25#电铲,2023,123.7,605,20.8
2023-03-15,WK-28,28#电铲,2016,143.5,479,19.1
2023-03-16,WK-10,10#电铲,2015,141.5,493,19.4
2023-03-16,WK-12,12#电铲,2018,125.2,545,19.0
2023-03-16,WK-15,15#电铲,2020,127.4,542,19.2
2023-03-16,WK-18,18#电铲,2022,122.8,543,18.5
2023-03-16,WK-20,20#电铲,2012,140.8,497,19.5
2023-03-16,WK-22,22#电铲,2019,126.5,595,20.9
2023-03-16,WK-25,25#电铲,2023,122.5,611,20.8
2023-03-16,WK-28,28#电铲,2016,142.6,482,19.1
2023-03-17,WK-10,10#电铲,2015,142.9,488,19.4
2023-03-17,WK-12,12#电铲,2018,128.4,532,19.0
2023-03-17,WK-15,15#电铲,2020,126.3,546,19.2
2023-03-17,WK-18,18#电铲,2022,125.1,533,18.5
2023-03-17,WK-20,20#电铲,2012,140.6,498,19.5
2023-03-17,WK-22,22#电铲,2019,129.0,583,20.9
2023-03-17,WK-25,25#电铲,2023,121.4,616,20.8
2023-03-17,WK-28,28#电铲,2016,144.8,475,19.1
2023-03-18,WK-10,10#电铲,2015,142.3,491,19.4
2023-03-18,WK-12,12#电铲,2018,127.2,537,19.0
2023-03-18,WK-15,15#电铲,2020,127.7,540,19.2
2023-03-18,WK-18,18#电铲,2022,126.6,527,18.5
2023-03-18,WK-20,20#电铲,2012,142.6,491,19.5
2023-03-18,WK-22,22#电铲,2019,128.3,586,20.9
2023-03-18,WK-25,25#电铲,2023,124.3,602,20.8
2023-03-18,WK-28,28#电铲,2016,141.7,485,19.1
2023-03-19,WK-10,10#电铲,2015,141.8,492,19.4
2023-03-19,WK-12,12#电铲,2018,129.8,526,19.0
2023-03-19,WK-15,15#电铲,2020,127.9,539,19.2
2023-03-19,WK-18,18#电铲,2022,125.2,533,18.5
2023-03-19,WK-20,20#电铲,2012,140.8,497,19.5
2023-03-19,WK-22,22#电铲,2019,126.4,595,20.9
2023-03-19,WK-25,25#电铲,2023,123.0,608,20.8
2023-03-19,WK-28,28#电铲,2016,141.2,487,19.1
2023-03-20,WK-10,10#电铲,2015,140.8,496,19.4
2023-03-20,WK-12,12#电铲,2018,127.3,536,19.0
2023-03-20,WK-15,15#电铲,2020,129.4,533,19.2
2023-03-20,WK-18,18#电铲,2022,126.7,526,18.5
2023-03-20,WK-20,20#电铲,2012,139.6,501,19.5
2023-03-20,WK-22,22#电铲,2019,125.5,599,20.9
2023-03-20,WK-25,25#电铲,2023,124.9,599,20.8
2023-03-20,WK-28,28#电铲,2016,145.2,474,19.1
2023-03-21,WK-10,10#电铲,2015,144.8,482,19.4
2023-03-21,WK-12,12#电铲,2018,127.9,534,19.0
2023-03-21,WK-15,15#电铲,2020,130.5,529,19.2
2023-03-21,WK-18,18#电铲,2022,125.2,533,18.5
2023-03-21,WK-20,20#电铲,2012,137.7,509,19.5
2023-03-21,WK-22,22#电铲,2019,126.3,595,20.9
2023-03-21,WK-25,25#电铲,2023,123.5,606,20.8
2023-03-21,WK-28,28#电铲,2016,143.3,480,19.1
2023-03-22,WK-10,10#电铲,2015,144.2,484,19.4
2023-03-22,WK-12,12#电铲,2018,127.6,535,19.0
2023-03-22,WK-15,15#电铲,2020,128.4,537,19.2
2023-03-22,WK-18,18#电铲,2022,123.5,540,18.5
2023-03-22,WK-20,20#电铲,2012,138.5,506,19.5
2023-03-22,WK-22,22#电铲,2019,128.9,583,20.9
2023-03-22,WK-25,25#电铲,2023,124.9,599,20.8
2023-03-22,WK-28,28#电铲,2016,146.6,469,19.1
2023-03-23,WK-10,10#电铲,2015,143.2,487,19.4
2023-03-23,WK-12,12#电铲,2018,128.0,533,19.0
2023-03-23,WK-15,15#电铲,2020,130.5,529,19.2
2023-03-23,WK-18,18#电铲,2022,121.6,548,18.5
2023-03-23,WK-20,20#电铲,2012,140.8,497,19.5
2023-03-23,WK-22,22#电铲,2019,127.9,588,20.9
2023-03-23,WK-25,25#电铲,2023,124.5,601,20.8
2023-03-23,WK-28,28#电铲,2016,144.1,477,19.1
2023-03-24,WK-10,10#电铲,2015,141.3,494,19.4
2023-03-24,WK-12,12#电铲,2018,125.6,544,19.0
2023-03-24,WK-15,15#电铲,2020,128.2,538,19.2
2023-03-24,WK-18,18#电铲,2022,122.5,544,18.5
2023-03-24,WK-20,20#电铲,2012,140.8,497,19.5
2023-03-24,WK-22,22#电铲,2019,128.4,586,20.9
2023-03-24,WK-25,25#电铲,2023,125.5,596,20.8
2023-03-24,WK-28,28#电铲,2016,143.5,479,19.1
2023-03-25,WK-10,10#电铲,2015,144.1,485,19.4
2023-03-25,WK-12,12#电铲,2018,127.4,536,19.0
2023-03-25,WK-15,15#电铲,2020,128.6,536,19.2
2023-03-25,WK-18,18#电铲,2022,124.3,537,18.5
2023-03-25,WK-20,20#电铲,2012,140.9,497,19.5
2023-03-25,WK-22,22#电铲,2019,127.7,589,20.9
2023-03-25,WK-25,25#电铲,2023,124.2,603,20.8
2023-03-25,WK-28,28#电铲,2016,143.4,479,19.1
2023-03-26,WK-10,10#电铲,2015,143.9,485,19.4
2023-03-26,WK-12,12#电铲,2018,126.6,539,19.0
2023-03-26,WK-15,15#电铲,2020,128.7,536,19.2
2023-03-26,WK-18,18#电铲,2022,121.6,549,18.5
2023-03-26,WK-20,20#电铲,2012,142.8,490,19.5
2023-03-26,WK-22,22#电铲,2019,127.2,591,20.9
2023-03-26,WK-25,25#电铲,2023,123.7,605,20.8
2023-03-26,WK-28,28#电铲,2016,144.0,478,19.1
2023-03-27,WK-10,10#电铲,2015,140.8,496,19.4
2023-03-27,WK-12,12#电铲,2018,128.4,532,19.0
2023-03-27,WK-15,15#电铲,2020,125.9,548,19.2
2023-03-27,WK-18,18#电铲,2022,120.4,554,18.5
2023-03-27,WK-20,20#电铲,2012,144.1,486,19.5
2023-03-27,WK-22,22#电铲,2019,125.4,600,20.9
2023-03-27,WK-25,25#电铲,2023,123.1,608,20.8
2023-03-27,WK-28,28#电铲,2016,142.3,483,19.1
2023-03-28,WK-10,10#电铲,2015,142.6,489,19.4
2023-03-28,WK-12,12#电铲,2018,129.3,528,19.0
2023-03-28,WK-15,15#电铲,2020,131.3,525,19.2
2023-03-28,WK-18,18#电铲,2022,122.8,543,18.5
2023-03-28,WK-20,20#电铲,2012,144.3,485,19.5
2023-03-28,WK-22,22#电铲,2019,128.8,584,20.9
2023-03-28,WK-25,25#电铲,2023,123.6,605,20.8
2023-03-28,WK-28,28#电铲,2016,142.3,483,19.1
2023-03-29,WK-10,10#电铲,2015,141.5,493,19.4
2023-03-29,WK-12,12#电铲,2018,130.9,522,19.0
2023-03-29,WK-15,15#电铲,2020,130.0,531,19.2
2023-03-29,WK-18,18#电铲,2022,123.3,541,18.5
2023-03-29,WK-20,20#电铲,2012,140.9,497,19.5
2023-03-29,WK-22,22#电铲,2019,129.0,583,20.9
2023-03-29,WK-25,25#电铲,2023,124.9,599,20.8
2023-03-29,WK-28,28#电铲,2016,145.4,473,19.1
2023-03-30,WK-10,10#电铲,2015,139.6,500,19.4
2023-03-30,WK-12,12#电铲,2018,129.9,525,19.0
2023-03-30,WK-15,15#电铲,2020,130.9,527,19.2
2023-03-30,WK-18,18#电铲,2022,124.0,538,18.5
2023-03-30,WK-20,20#电铲,2012,138.6,505,19.5
2023-03-30,WK-22,22#电铲,2019,128.2,586,20.9
2023-03-30,WK-25,25#电铲,2023,127.5,587,20.8
2023-03-30,WK-28,28#电铲,2016,141.7,485,19.1
2023-03-31,WK-10,10#电铲,2015,141.2,494,19.4
2023-03-31,WK-12,12#电铲,2018,128.3,532,19.0
2023-03-31,WK-15,15#电铲,2020,130.4,529,19.2
2023-03-31,WK-18,18#电铲,2022,121.4,550,18.5
2023-03-31,WK-20,20#电铲,2012,138.1,507,19.5
2023-03-31,WK-22,22#电铲,2019,127.2,591,20.9
2023-03-31,WK-25,25#电铲,2023,125.1,598,20.8
2023-03-31,WK-28,28#电铲,2016,141.5,486,19.1
2023-04-01,WK-10,10#电铲,2015,139.8,499,19.4
2023-04-01,WK-12,12#电铲,2018,126.6,539,19.0
2023-04-01,WK-15,15#电铲,2020,129.6,532,19.2
2023-04-01,WK-18,18#电铲,2022,124.0,538,18.5
2023-04-01,WK-20,20#电铲,2012,141.5,495,19.5
2023-04-01,WK-22,22#电铲,2019,126.3,595,20.9
2023-04-01,WK-25,25#电铲,2023,121.5,616,20.8
2023-04-01,WK-28,28#电铲,2016,143.5,479,19.1
2023-04-02,WK-10,10#电铲,2015,212.5,156,9.2
2023-04-02,WK-12,12#电铲,2018,126.3,541,19.0
2023-04-02,WK-15,15#电铲,2020,129.5,532,19.2
2023-04-02,WK-18,18#电铲,2022,123.2,541,18.5
2023-04-02,WK-20,20#电铲,2012,140.8,497,19.5
2023-04-02,WK-22,22#电铲,2019,125.7,598,20.9
2023-04-02,WK-25,25#电铲,2023,124.2,602,20.8
2023-04-02,WK-28,28#电铲,2016,139.2,494,19.1
2023-04-03,WK-10,10#电铲,2015,139.6,500,19.4
2023-04-03,WK-12,12#电铲,2018,125.5,544,19.0
2023-04-03,WK-15,15#电铲,2020,126.7,545,19.2
2023-04-03,WK-18,18#电铲,2022,123.5,540,18.5
2023-04-03,WK-20,20#电铲,2012,142.4,492,19.5
2023-04-03,WK-22,22#电铲,2019,130.8,575,20.9
2023-04-03,WK-25,25#电铲,2023,122.7,610,20.8
2023-04-03,WK-28,28#电铲,2016,140.5,489,19.1
2023-04-04,WK-10,10#电铲,2015,140.6,497,19.4
2023-04-04,WK-12,12#电铲,2018,127.3,536,19.0
2023-04-04,WK-15,15#电铲,2020,124.2,556,19.2
2023-04-04,WK-18,18#电铲,2022,124.2,537,18.5
2023-04-04,WK-20,20#电铲,2012,140.1,500,19.5
2023-04-04,WK-22,22#电铲,2019,130.3,577,20.9
2023-04-04,WK-25,25#电铲,2023,120.7,620,20.8
2023-04-04,WK-28,28#电铲,2016,141.4,486,19.1
2023-04-05,WK-10,10#电铲,2015,140.2,498,19.4
2023-04-05,WK-12,12#电铲,2018,126.8,538,19.0
2023-04-05,WK-15,15#电铲,2020,128.2,538,19.2
2023-04-05,WK-18,18#电铲,2022,125.0,534,18.5
2023-04-05,WK-20,20#电铲,2012,143.4,488,19.5
2023-04-05,WK-22,22#电铲,2019,129.1,583,20.9
2023-04-05,WK-25,25#电铲,2023,120.5,621,20.8
2023-04-05,WK-28,28#电铲,2016,145.0,474,19.1
2023-04-06,WK-10,10#电铲,2015,140.2,498,19.4
2023-04-06,WK-12,12#电铲,2018,126.8,539,19.0
2023-04-06,WK-15,15#电铲,2020,128.7,536,19.2
2023-04-06,WK-18,18#电铲,2022,120.9,552,18.5
2023-04-06,WK-20,20#电铲,2012,141.6,494,19.5
2023-04-06,WK-22,22#电铲,2019,128.4,586,20.9
2023-04-06,WK-25,25#电铲,2023,121.0,618,20.8
2023-04-06,WK-28,28#电铲,2016,144.7,475,19.1
2023-04-07,WK-10,10#电铲,2015,143.8,486,19.4
2023-04-07,WK-12,12#电铲,2018,124.7,547,19.0
2023-04-07,WK-15,15#电铲,2020,127.7,540,19.2
2023-04-07,WK-18,18#电铲,2022,122.4,545,18.5
2023-04-07,WK-20,20#电铲,2012,141.2,496,19.5
2023-04-07,WK-22,22#电铲,2019,128.1,587,20.9
2023-04-07,WK-25,25#电铲,2023,123.1,607,20.8
2023-04-07,WK-28,28#电铲,2016,143.7,478,19.1
2023-04-08,WK-10,10#电铲,2015,142.0,492,19.4
2023-04-08,WK-12,12#电铲,2018,126.0,542,19.0
2023-04-08,WK-15,15#电铲,2020,125.0,552,19.2
2023-04-08,WK-18,18#电铲,2022,122.4,545,18.5
2023-04-08,WK-20,20#电铲,2012,141.5,495,19.5
2023-04-08,WK-22,22#电铲,2019,129.2,582,20.9
2023-04-08,WK-25,25#电铲,2023,123.0,608,20.8
2023-04-08,WK-28,28#电铲,2016,142.6,482,19.1
2023-04-09,WK-10,10#电铲,2015,142.7,489,19.4
2023-04-09,WK-12,12#电铲,2018,125.7,543,19.0
2023-04-09,WK-15,15#电铲,2020,127.3,542,19.2
2023-04-09,WK-18,18#电铲,2022,128.2,520,18.5
2023-04-09,WK-20,20#电铲,2012,143.5,488,19.5
2023-04-09,WK-22,22#电铲,2019,128.0,588,20.9
2023-04-09,WK-25,25#电铲,2023,123.1,608,20.8
2023-04-09,WK-28,28#电铲,2016,140.0,491,19.1
2023-04-10,WK-10,10#电铲,2015,142.3,491,19.4
2023-04-10,WK-12,12#电铲,2018,126.7,539,19.0
2023-04-10,WK-15,15#电铲,2020,127.9,539,19.2
2023-04-10,WK-18,18#电铲,2022,124.1,538,18.5
2023-04-10,WK-20,20#电铲,2012,139.6,502,19.5
2023-04-10,WK-22,22#电铲,2019,124.9,602,20.9
2023-04-10,WK-25,25#电铲,2023,124.8,600,20.8
2023-04-10,WK-28,28#电铲,2016,142.3,483,19.1
2023-04-11,WK-10,10#电铲,2015,143.8,485,19.4
2023-04-11,WK-12,12#电铲,2018,126.5,540,19.0
2023-04-11,WK-15,15#电铲,2020,128.4,537,19.2
2023-04-11,WK-18,18#电铲,2022,125.4,532,18.5
2023-04-11,WK-20,20#电铲,2012,138.7,505,19.5
2023-04-11,WK-22,22#电铲,2019,122.3,615,20.9
2023-04-11,WK-25,25#电铲,2023,123.6,605,20.8
2023-04-11,WK-28,28#电铲,2016,143.3,480,19.1
2023-04-12,WK-10,10#电铲,2015,143.4,487,19.4
2023-04-12,WK-12,12#电铲,2018,125.4,545,19.0
2023-04-12,WK-15,15#电铲,2020,129.6,532,19.2
2023-04-12,WK-18,18#电铲,2022,124.4,536,18.5
2023-04-12,WK-20,20#电铲,2012,141.4,495,19.5
2023-04-12,WK-22,22#电铲,2019,123.9,607,20.9
2023-04-12,WK-25,25#电铲,2023,123.6,605,20.8
2023-04-12,WK-28,28#电铲,2016,144.5,476,19.1
2023-04-13,WK-10,10#电铲,2015,141.9,492,19.4
2023-04-13,WK-12,12#电铲,2018,126.2,541,19.0
2023-04-13,WK-15,15#电铲,2020,129.2,534,19.2
2023-04-13,WK-18,18#电铲,2022,122.1,546,18.5
2023-04-13,WK-20,20#电铲,2012,142.5,491,19.5
2023-04-13,WK-22,22#电铲,2019,124.3,605,20.9
2023-04-13,WK-25,25#电铲,2023,126.6,591,20.8
2023-04-13,WK-28,28#电铲,2016,144.2,477,19.1
2023-04-14,WK-10,10#电铲,2015,139.1,502,19.4
2023-04-14,WK-12,12#电铲,2018,126.1,541,19.0
2023-04-14,WK-15,15#电铲,2020,129.1,534,19.2
2023-04-14,WK-18,18#电铲,2022,121.7,548,18.5
2023-04-14,WK-20,20#电铲,2012,141.2,496,19.5
2023-04-14,WK-22,22#电铲,2019,126.4,595,20.9
2023-04-14,WK-25,25#电铲,2023,124.8,600,20.8
2023-04-14,WK-28,28#电铲,2016,140.7,489,19.1
2023-04-15,WK-10,10#电铲,2015,141.1,495,19.4
2023-04-15,WK-12,12#电铲,2018,129.0,529,19.0
2023-04-15,WK-15,15#电铲,2020,128.6,536,19.2
2023-04-15,WK-18,18#电铲,2022,122.3,545,18.5
2023-04-15,WK-20,20#电铲,2012,138.2,507,19.5
2023-04-15,WK-22,22#电铲,2019,126.8,593,20.9
2023-04-15,WK-25,25#电铲,2023,123.4,606,20.8
2023-04-15,WK-28,28#电铲,2016,140.5,489,19.1
2023-04-16,WK-10,10#电铲,2015,141.2,494,19.4
2023-04-16,WK-12,12#电铲,2018,127.5,535,19.0
2023-04-16,WK-15,15#电铲,2020,129.2,534,19.2
2023-04-16,WK-18,18#电铲,2022,121.3,550,18.5
2023-04-16,WK-20,20#电铲,2012,139.7,501,19.5
2023-04-16,WK-22,22#电铲,2019,129.1,582,20.9
2023-04-16,WK-25,25#电铲,2023,127.6,586,20.8
2023-04-16,WK-28,28#电铲,2016,139.4,493,19.1
2023-04-17,WK-10,10#电铲,2015,139.7,500,19.4
2023-04-17,WK-12,12#电铲,2018,124.1,550,19.0
2023-04-17,WK-15,15#电铲,2020,129.6,532,19.2
2023-04-17,WK-18,18#电铲,2022,122.1,546,18.5
2023-04-17,WK-20,20#电铲,2012,140.7,498,19.5
2023-04-17,WK-22,22#电铲,2019,128.2,586,20.9
2023-04-17,WK-25,25#电铲,2023,126.7,590,20.8
2023-04-17,WK-28,28#电铲,2016,140.9,488,19.1
2023-04-18,WK-10,10#电铲,2015,141.3,494,19.4
2023-04-18,WK-12,12#电铲,2018,124.7,548,19.0
2023-04-18,WK-15,15#电铲,2020,127.8,540,19.2
2023-04-18,WK-18,18#电铲,2022,123.1,542,18.5
2023-04-18,WK-20,20#电铲,2012,139.9,500,19.5
2023-04-18,WK-22,22#电铲,2019,126.6,594,20.9
2023-04-18,WK-25,25#电铲,2023,125.3,597,20.8
2023-04-18,WK-28,28#电铲,2016,141.2,487,19.1
2023-04-19,WK-10,10#电铲,2015,142.1,491,19.4
2023-04-19,WK-12,12#电铲,2018,124.2,550,19.0
2023-04-19,WK-15,15#电铲,2020,127.3,542,19.2
2023-04-19,WK-18,18#电铲,2022,121.0,551,18.5
2023-04-19,WK-20,20#电铲,2012,142.8,490,19.5
2023-04-19,WK-22,22#电铲,2019,127.7,589,20.9
2023-04-19,WK-25,25#电铲,2023,123.8,604,20.8
2023-04-19,WK-28,28#电铲,2016,142.4,483,19.1
2023-04-20,WK-10,10#电铲,2015,140.5,497,19.4
2023-04-20,WK-12,12#电铲,2018,124.7,548,19.0
2023-04-20,WK-15,15#电铲,2020,127.1,543,19.2
2023-04-20,WK-18,18#电铲,2022,124.5,536,18.5
2023-04-20,WK-20,20#电铲,2012,140.8,497,19.5
2023-04-20,WK-22,22#电铲,2019,126.7,594,20.9
2023-04-20,WK-25,25#电铲,2023,125.0,599,20.8
2023-04-20,WK-28,28#电铲,2016,142.1,484,19.1
2023-04-21,WK-10,10#电铲,2015,139.5,501,19.4
2023-04-21,WK-12,12#电铲,2018,122.1,559,19.0
2023-04-21,WK-15,15#电铲,2020,129.5,533,19.2
2023-04-21,WK-18,18#电铲,2022,123.9,538,18.5
2023-04-21,WK-20,20#电铲,2012,140.9,497,19.5
2023-04-21,WK-22,22#电铲,2019,125.0,602,20.9
2023-04-21,WK-25,25#电铲,2023,123.4,606,20.8
2023-04-21,WK-28,28#电铲,2016,142.8,482,19.1
2023-04-22,WK-10,10#电铲,2015,141.8,492,19.4
2023-04-22,WK-12,12#电铲,2018,123.4,553,19.0
2023-04-22,WK-15,15#电铲,2020,125.3,550,19.2
2023-04-22,WK-18,18#电铲,2022,124.3,536,18.5
2023-04-22,WK-20,20#电铲,2012,141.8,494,19.5
2023-04-22,WK-22,22#电铲,2019,125.6,599,20.9
2023-04-22,WK-25,25#电铲,2023,121.1,618,20.8
2023-04-22,WK-28,28#电铲,2016,141.2,487,19.1
2023-04-23,WK-10,10#电铲,2015,139.7,500,19.4
2023-04-23,WK-12,12#电铲,2018,126.5,540,19.0
