date,ore_plan_t,waste_plan_t,total_plan_t,ore_actual_t,waste_actual_t,total_actual_t,completion_rate,stripping_ratio
2026-05-20,46595.7,116489.2,163084.9,48724.6,122803.6,171528.2,105.18,2.52
2026-05-21,46497.2,116242.9,162740.1,52941.7,126946.5,179888.3,110.54,2.398
2026-05-22,46399.5,115998.6,162398.1,52137.6,128599.0,180736.6,111.29,2.467
2026-05-23,46302.6,115756.6,162059.2,47440.6,119183.7,166624.3,102.82,2.512
2026-05-24,46206.8,115516.9,161723.7,42230.8,110069.2,152300.1,94.17,2.606
2026-05-25,46111.9,115279.8,161391.8,43967.4,106509.7,150477.1,93.24,2.422
2026-05-26,46018.2,115045.5,161063.7,48673.6,116161.1,164834.7,102.34,2.387
2026-05-27,45925.6,114814.1,160739.8,44954.2,110184.7,155138.9,96.52,2.451
2026-05-28,45834.3,114585.8,160420.1,49443.5,117442.6,166886.1,104.03,2.375
2026-05-29,45744.3,114360.8,160105.1,44501.9,115293.8,159795.7,99.81,2.591
2026-05-30,45655.7,114139.2,159794.9,42334.0,109311.4,151645.3,94.9,2.582
2026-05-31,45568.5,113921.2,159489.7,38507.7,99720.1,138227.8,86.67,2.59
2026-06-01,45482.8,113707.1,159189.9,39191.9,100496.7,139688.6,87.75,2.564
2026-06-02,45398.7,113496.8,158895.5,39762.5,98776.3,138538.8,87.19,2.484
2026-06-03,45316.3,113290.6,158606.9,42006.6,106273.3,148279.9,93.49,2.53
2026-06-04,45235.5,113088.7,158324.2,44990.1,110180.1,155170.2,98.01,2.449
2026-06-05,45156.5,112891.2,158047.7,44103.8,108112.1,152215.9,96.31,2.451
2026-06-06,45079.3,112698.3,157777.6,44370.8,108947.4,153318.3,97.17,2.455
2026-06-07,45004.0,112510.0,157514.0,44475.5,110283.8,154759.3,98.25,2.48
2026-06-08,44930.6,112326.6,157257.2,42904.1,111460.4,154364.5,98.16,2.598
2026-06-09,44859.2,112148.1,157007.3,45213.8,115460.2,160674.0,102.34,2.554
2026-06-10,44789.9,111974.7,156764.6,43737.4,105787.6,149525.0,95.38,2.419
2026-06-11,44722.6,111806.6,156529.3,42018.0,107371.9,149389.9,95.44,2.555
2026-06-12,44657.5,111643.8,156301.4,43105.4,109016.9,152122.4,97.33,2.529
2026-06-13,44594.6,111486.5,156081.2,38764.3,100102.4,138866.7,88.97,2.582
2026-06-14,44533.9,111334.8,155868.8,39143.5,103423.7,142567.2,91.47,2.642
2026-06-15,44475.5,111188.8,155664.3,42008.8,102410.8,144419.6,92.78,2.438
2026-06-16,44419.4,111048.6,155468.1,40024.7,106939.0,146963.6,94.53,2.672
2026-06-17,44365.7,110914.3,155280.0,40952.5,109106.7,150059.2,96.64,2.664
2026-06-18,44314.4,110786.0,155100.4,42653.3,112847.3,155500.6,100.26,2.646
2026-06-19,44265.5,110663.8,154929.3,43838.7,111541.4,155380.1,100.29,2.544
2026-06-20,44219.1,110547.7,154766.8,43889.5,114729.5,158619.0,102.49,2.614
2026-06-21,44175.2,110437.9,154613.1,43196.5,106977.4,150173.9,97.13,2.477
2026-06-22,44133.8,110334.4,154468.2,47309.5,117543.4,164852.9,106.72,2.485
2026-06-23,44094.9,110237.4,154332.3,44725.8,111705.1,156430.9,101.36,2.498
2026-06-24,44058.7,110146.7,154205.4,45432.5,115210.5,160643.0,104.17,2.536
2026-06-25,44025.0,110062.6,154087.7,45528.9,107802.2,153331.1,99.51,2.368
2026-06-26,43994.0,109985.1,153979.1,48859.2,119097.2,167956.4,109.08,2.438
2026-06-27,43965.6,109914.1,153879.8,46317.7,114634.2,160952.0,104.6,2.475
2026-06-28,43939.9,109849.8,153789.8,46400.0,113762.0,160162.0,104.14,2.452
2026-06-29,43916.9,109792.2,153709.1,44101.2,111147.3,155248.5,101.0,2.52
2026-06-30,43896.5,109741.3,153637.9,47020.7,115764.8,162785.6,105.95,2.462
2026-07-01,43878.9,109697.2,153576.1,43115.2,107557.3,150672.5,98.11,2.495
2026-07-02,43863.9,109659.8,153523.7,43180.7,107987.2,151167.8,98.47,2.501
2026-07-03,43851.7,109629.1,153480.8,41468.2,106501.3,147969.5,96.41,2.568
2026-07-04,43842.1,109605.3,153447.4,41079.9,100776.9,141856.7,92.45,2.453
2026-07-05,43835.3,109588.2,153423.5,41969.1,104722.3,146691.3,95.61,2.495
2026-07-06,43831.1,109577.8,153409.0,43203.1,106835.3,150038.4,97.8,2.473
2026-07-07,43829.7,109574.3,153404.0,45286.8,106598.8,151885.6,99.01,2.354
2026-07-08,43831.0,109577.4,153408.4,41835.3,105214.5,147049.8,95.86,2.515
2026-07-09,43834.9,109587.3,153422.2,42811.0,105656.6,148467.6,96.77,2.468
2026-07-10,43841.5,109603.8,153445.3,44489.9,107486.1,151976.0,99.04,2.416
2026-07-11,43850.8,109627.0,153477.8,43910.9,105190.0,149100.8,97.15,2.396
2026-07-12,43862.7,109656.8,153519.5,43519.9,114581.5,158101.4,102.98,2.633
2026-07-13,43877.2,109693.1,153570.3,41539.4,103117.3,144656.6,94.2,2.482
2026-07-14,43894.4,109735.9,153630.3,40920.5,102386.8,143307.4,93.28,2.502
2026-07-15,43914.1,109785.2,153699.3,41716.5,104216.2,145932.7,94.95,2.498
2026-07-16,43936.4,109840.9,153777.3,40477.2,101456.2,141933.4,92.3,2.507
2026-07-17,43961.2,109902.9,153864.0,41394.4,104852.8,146247.1,95.05,2.533
2026-07-18,43988.4,109971.1,153959.6,41023.8,100657.4,141681.2,92.02,2.454
2026-07-19,44018.2,110045.5,154063.7,40270.8,101213.7,141484.4,91.84,2.513
2026-07-20,44050.4,110126.0,154176.4,44024.7,104826.9,148851.6,96.55,2.381
2026-07-21,44085.0,110212.4,154297.4,40511.7,101329.0,141840.7,91.93,2.501
2026-07-22,44121.9,110304.8,154426.7,42161.9,103735.3,145897.1,94.48,2.46
2026-07-23,44161.2,110403.0,154564.2,40830.8,104224.7,145055.5,93.85,2.553
2026-07-24,44202.7,110506.8,154709.6,43892.6,108546.7,152439.2,98.53,2.473
2026-07-25,44246.5,110616.3,154862.8,45689.8,109138.9,154828.7,99.98,2.389
2026-07-26,44292.5,110731.2,155023.7,45566.9,109381.3,154948.2,99.95,2.4
2026-07-27,44340.6,110851.5,155192.1,43700.2,113917.0,157617.3,101.56,2.607
2026-07-28,44390.8,110977.0,155367.8,45374.1,108419.9,153794.0,98.99,2.389
2026-07-29,44443.1,111107.6,155550.7,43548.5,110170.6,153719.1,98.82,2.53
2026-07-30,44497.3,111243.3,155740.6,43283.2,104257.2,147540.5,94.73,2.409
2026-07-31,44553.5,111383.8,155937.3,43749.0,107877.4,151626.4,97.24,2.466
2026-08-01,44611.6,111529.0,156140.6,42671.1,107498.0,150169.1,96.18,2.519
2026-08-02,44671.5,111678.8,156350.3,41175.6,101233.3,142408.8,91.08,2.459
2026-08-03,44733.2,111833.0,156566.2,43624.1,115213.6,158837.7,101.45,2.641
2026-08-04,44796.6,111991.5,156788.1,23084.3,61741.7,84826.0,54.1,2.675
2026-08-05,44861.7,112154.2,157015.9,43617.9,107624.7,151242.6,96.32,2.467
2026-08-06,44928.3,112320.9,157249.2,44898.7,110173.4,155072.1,98.62,2.454
2026-08-07,44996.5,112491.4,157487.9,45944.3,113311.4,159255.7,101.12,2.466
2026-08-08,45066.2,112665.6,157731.8,44569.2,107087.1,151656.3,96.15,2.403
2026-08-09,45137.3,112843.3,157980.6,45489.9,109158.0,154648.0,97.89,2.4
2026-08-10,45209.7,113024.4,158234.1,44896.2,111417.6,156313.8,98.79,2.482
2026-08-11,45283.5,113208.7,158492.1,46139.7,112883.1,159022.7,100.33,2.447
2026-08-12,45358.4,113396.0,158754.4,46738.6,118272.1,165010.7,103.94,2.531
2026-08-13,45434.5,113586.2,159020.7,42884.3,113611.0,156495.3,98.41,2.649
2026-08-14,45511.7,113779.1,159290.8,48271.9,121889.9,170161.7,106.82,2.525
2026-08-15,45589.8,113974.6,159564.4,46330.1,116207.4,162537.5,101.86,2.508
2026-08-16,45669.0,114172.4,159841.4,47467.3,116956.2,164423.6,102.87,2.464
2026-08-17,45749.0,114372.5,160121.4,48466.3,121842.8,170309.2,106.36,2.514
2026-08-18,45829.8,114574.5,160404.3,49232.4,125333.5,174565.9,108.83,2.546
2026-08-19,45911.4,114778.4,160689.8,50155.6,123867.8,174023.4,108.3,2.47
2026-08-20,45993.6,114984.0,160977.7,49654.1,121029.5,170683.5,106.03,2.437
2026-08-21,46076.5,115191.2,161267.6,49060.8,122416.8,171477.6,106.33,2.495
2026-08-22,46159.8,115399.6,161559.5,48851.6,115825.8,164677.4,101.93,2.371
2026-08-23,46243.7,115609.3,161853.0,49568.2,125183.9,174752.1,107.97,2.525
2026-08-24,46328.0,115819.9,162147.8,51968.7,127258.8,179227.5,110.53,2.449
2026-08-25,46412.5,116031.4,162443.9,45378.9,117060.8,162439.7,100.0,2.58
2026-08-26,46497.4,116243.5,162740.9,46879.6,115103.8,161983.3,99.53,2.455
2026-08-27,46582.4,116456.1,163038.5,48439.1,116780.3,165219.4,101.34,2.411
2026-08-28,46667.6,116669.0,163336.6,48225.6,113748.6,161974.2,99.17,2.359
2026-08-29,46752.9,116882.1,163635.0,45753.9,114048.8,159802.7,97.66,2.493
2026-08-30,46838.1,117095.2,163933.3,44436.6,113192.1,157628.8,96.15,2.547
2026-08-31,46923.3,117308.1,164231.4,46453.9,108538.5,154992.4,94.37,2.336
2026-09-01,47008.3,117520.7,164529.0,46938.1,118762.0,165700.1,100.71,2.53
2026-09-02,47093.1,117732.8,164826.0,44177.2,115769.1,159946.3,97.04,2.621
2026-09-03,47177.7,117944.3,165122.0,44706.0,116004.3,160710.3,97.33,2.595
2026-09-04,47262.0,118154.9,165416.9,46736.9,114724.9,161461.8,97.61,2.455
2026-09-05,47345.9,118364.6,165710.5,48463.8,121346.5,169810.3,102.47,2.504
2026-09-06,47429.3,118573.2,166002.5,45386.7,107589.2,152975.9,92.15,2.371
2026-09-07,47512.2,118780.6,166292.8,45142.5,117609.8,162752.3,97.87,2.605
2026-09-08,47594.6,118986.5,166581.1,44232.5,114589.9,158822.5,95.34,2.591
2026-09-09,47676.4,119190.9,166867.3,44998.7,112284.6,157283.3,94.26,2.495
2026-09-10,47757.5,119393.6,167151.1,45583.6,110744.0,156327.6,93.52,2.429
2026-09-11,47837.8,119594.6,167432.4,45894.5,113549.1,159443.6,95.23,2.474
2026-09-12,47917.4,119793.5,167710.9,45420.0,113938.1,159358.1,95.02,2.509
2026-09-13,47996.2,119990.4,167986.6,45362.4,110495.2,155857.6,92.78,2.436
2026-09-14,48074.1,120185.2,168259.2,44966.5,114949.7,159916.3,95.04,2.556
2026-09-15,48151.0,120377.6,168528.6,47332.1,118711.1,166043.2,98.53,2.508
2026-09-16,48227.0,120567.5,168794.6,43277.3,115715.8,158993.2,94.19,2.674
2026-09-17,48302.0,120755.0,169057.0,41953.4,101642.6,143595.9,84.94,2.423
2026-09-18,48375.9,120939.8,169315.7,43309.5,106399.7,149709.2,88.42,2.457
2026-09-19,48448.7,121121.8,169570.5,47439.0,121158.5,168597.5,99.43,2.554
2026-09-20,48520.4,121301.0,169821.4,48894.6,119494.3,168388.9,99.16,2.444
