date,equipment_id,equipment_name,build_year,trips_per_shift,shifts_worked,payload_t,daily_haulage_t
2023-02-02,TR-03,03#矿车,2019,8.22,3,219.3,5408.8
2023-02-02,TR-04,04#矿车,2014,6.8,3,217.8,4443.0
2023-02-02,TR-05,05#矿车,2022,8.64,3,231.5,6002.3
2023-02-02,TR-06,06#矿车,2018,7.6,3,229.1,5220.6
2023-02-02,TR-07,07#矿车,2020,9.05,2,217.4,3935.0
2023-02-02,TR-08,08#矿车,2015,9.02,3,222.5,6023.4
2023-02-02,TR-09,09#矿车,2023,7.82,3,220.5,5170.3
2023-02-02,TR-10,10#矿车,2016,8.31,3,229.2,5713.2
2023-02-02,TR-11,11#矿车,2021,8.44,3,227.1,5751.4
2023-02-02,TR-12,12#矿车,2013,6.89,2,227.1,3131.2
2023-02-03,TR-01,01#矿车,2017,8.27,2,219.5,3632.3
2023-02-03,TR-02,02#矿车,2021,8.52,3,217.3,5553.2
2023-02-03,TR-03,03#矿车,2019,8.2,2,219.3,3596.7
2023-02-03,TR-04,04#矿车,2014,6.93,3,217.8,4525.9
2023-02-03,TR-05,05#矿车,2022,8.5,3,231.5,5903.4
2023-02-03,TR-06,06#矿车,2018,7.85,2,229.1,3596.9
2023-02-03,TR-07,07#矿车,2020,8.48,3,217.4,5526.9
2023-02-03,TR-08,08#矿车,2015,8.88,3,222.5,5929.3
2023-02-03,TR-09,09#矿车,2023,7.3,2,220.5,3220.4
2023-02-03,TR-10,10#矿车,2016,8.33,3,229.2,5728.2
2023-02-03,TR-11,11#矿车,2021,8.43,3,227.1,5745.4
2023-02-03,TR-12,12#矿车,2013,7.08,2,227.1,3218.1
2023-02-04,TR-01,01#矿车,2017,8.22,3,219.5,5415.3
2023-02-04,TR-02,02#矿车,2021,8.41,3,217.3,5480.5
2023-02-04,TR-03,03#矿车,2019,8.42,2,219.3,3694.5
2023-02-04,TR-04,04#矿车,2014,7.31,2,217.8,3183.2
2023-02-04,TR-05,05#矿车,2022,8.58,3,231.5,5960.7
2023-02-04,TR-06,06#矿车,2018,8.13,3,229.1,5584.2
2023-02-04,TR-07,07#矿车,2020,8.61,3,217.4,5613.0
2023-02-04,TR-08,08#矿车,2015,9.22,3,222.5,6155.2
2023-02-04,TR-09,09#矿车,2023,8.03,3,220.5,5314.9
2023-02-04,TR-10,10#矿车,2016,9.06,3,229.2,6232.5
2023-02-04,TR-11,11#矿车,2021,8.5,2,227.1,3860.0
2023-02-04,TR-12,12#矿车,2013,7.21,2,227.1,3274.3
2023-02-05,TR-01,01#矿车,2017,5.37,1,219.5,1178.3
2023-02-05,TR-02,02#矿车,2021,8.56,3,217.3,5583.3
2023-02-05,TR-03,03#矿车,2019,8.74,2,219.3,3834.0
2023-02-05,TR-04,04#矿车,2014,7.26,2,217.8,3160.2
2023-02-05,TR-05,05#矿车,2022,8.49,3,231.5,5894.3
2023-02-05,TR-06,06#矿车,2018,7.99,2,229.1,3663.1
2023-02-05,TR-07,07#矿车,2020,8.7,2,217.4,3780.7
2023-02-05,TR-08,08#矿车,2015,8.76,3,222.5,5849.8
2023-02-05,TR-09,09#矿车,2023,7.8,2,220.5,3441.9
2023-02-05,TR-10,10#矿车,2016,8.25,3,229.2,5677.0
2023-02-05,TR-11,11#矿车,2021,8.91,3,227.1,6070.9
2023-02-05,TR-12,12#矿车,2013,7.11,3,227.1,4842.7
2023-02-06,TR-01,01#矿车,2017,8.46,3,219.5,5570.6
2023-02-06,TR-02,02#矿车,2021,8.37,2,217.3,3638.6
2023-02-06,TR-03,03#矿车,2019,8.83,3,219.3,5808.2
2023-02-06,TR-04,04#矿车,2014,7.13,3,217.8,4654.5
2023-02-06,TR-05,05#矿车,2022,8.51,3,231.5,5913.6
2023-02-06,TR-06,06#矿车,2018,7.99,2,229.1,3659.9
2023-02-06,TR-07,07#矿车,2020,8.38,3,217.4,5461.7
2023-02-06,TR-08,08#矿车,2015,8.41,2,222.5,3743.3
2023-02-06,TR-09,09#矿车,2023,7.89,3,220.5,5221.0
2023-02-06,TR-10,10#矿车,2016,8.54,2,229.2,3913.3
2023-02-06,TR-11,11#矿车,2021,9.01,3,227.1,6140.5
2023-02-06,TR-12,12#矿车,2013,7.21,2,227.1,3275.6
2023-02-07,TR-01,01#矿车,2017,8.26,3,219.5,5439.0
2023-02-07,TR-02,02#矿车,2021,7.96,3,217.3,5190.3
2023-02-07,TR-03,03#矿车,2019,8.67,3,219.3,5701.8
2023-02-07,TR-04,04#矿车,2014,6.84,3,217.8,4467.4
2023-02-07,TR-05,05#矿车,2022,9.13,3,231.5,6341.3
2023-02-07,TR-06,06#矿车,2018,8.09,3,229.1,5558.9
2023-02-07,TR-07,07#矿车,2020,8.62,3,217.4,5621.7
2023-02-07,TR-08,08#矿车,2015,9.14,2,222.5,4065.6
2023-02-07,TR-09,09#矿车,2023,7.8,2,220.5,3437.8
2023-02-07,TR-10,10#矿车,2016,8.44,2,229.2,3869.3
2023-02-07,TR-11,11#矿车,2021,8.61,3,227.1,5866.2
2023-02-07,TR-12,12#矿车,2013,7.13,3,227.1,4858.1
2023-02-08,TR-01,01#矿车,2017,7.97,2,219.5,3497.2
2023-02-08,TR-02,02#矿车,2021,8.29,3,217.3,5406.4
2023-02-08,TR-03,03#矿车,2019,8.15,3,219.3,5362.3
2023-02-08,TR-04,04#矿车,2014,7.21,2,217.8,3140.7
2023-02-08,TR-05,05#矿车,2022,8.94,3,231.5,6207.5
2023-02-08,TR-06,06#矿车,2018,8.01,3,229.1,5506.7
2023-02-08,TR-07,07#矿车,2020,8.9,3,217.4,5805.2
2023-02-08,TR-08,08#矿车,2015,8.81,3,222.5,5881.4
2023-02-08,TR-09,09#矿车,2023,7.75,2,220.5,3418.9
2023-02-08,TR-10,10#矿车,2016,8.08,2,229.2,3706.4
2023-02-08,TR-11,11#矿车,2021,7.93,3,227.1,5403.3
2023-02-08,TR-12,12#矿车,2013,7.18,3,227.1,4890.5
2023-02-09,TR-01,01#矿车,2017,7.89,3,219.5,5194.4
2023-02-09,TR-02,02#矿车,2021,8.25,3,217.3,5379.6
2023-02-09,TR-03,03#矿车,2019,7.98,3,219.3,5251.5
2023-02-09,TR-04,04#矿车,2014,6.86,3,217.8,4480.3
2023-02-09,TR-05,05#矿车,2022,8.43,3,231.5,5858.3
2023-02-09,TR-06,06#矿车,2018,7.91,2,229.1,3624.3
2023-02-09,TR-07,07#矿车,2020,8.78,3,217.4,5725.7
2023-02-09,TR-08,08#矿车,2015,8.44,3,222.5,5631.8
2023-02-09,TR-09,09#矿车,2023,7.53,3,220.5,4979.6
2023-02-09,TR-10,10#矿车,2016,8.29,2,229.2,3799.2
2023-02-09,TR-11,11#矿车,2021,8.61,2,227.1,3911.0
2023-02-09,TR-12,12#矿车,2013,7.21,2,227.1,3275.3
2023-02-10,TR-01,01#矿车,2017,8.32,3,219.5,5479.9
2023-02-10,TR-02,02#矿车,2021,8.26,2,217.3,3591.4
2023-02-10,TR-03,03#矿车,2019,8.33,2,219.3,3655.9
2023-02-10,TR-04,04#矿车,2014,6.8,2,217.8,2963.0
2023-02-10,TR-05,05#矿车,2022,8.91,2,231.5,4123.5
2023-02-10,TR-06,06#矿车,2018,8.16,2,229.1,3737.1
2023-02-10,TR-07,07#矿车,2020,8.72,3,217.4,5686.7
2023-02-10,TR-08,08#矿车,2015,8.44,3,222.5,5632.6
2023-02-10,TR-09,09#矿车,2023,7.63,3,220.5,5046.5
2023-02-10,TR-10,10#矿车,2016,8.44,3,229.2,5807.7
2023-02-10,TR-11,11#矿车,2021,8.57,2,227.1,3893.2
2023-02-10,TR-12,12#矿车,2013,7.23,3,227.1,4924.9
2023-02-11,TR-01,01#矿车,2017,8.26,2,219.5,3626.4
2023-02-11,TR-02,02#矿车,2021,7.86,3,217.3,5125.8
2023-02-11,TR-03,03#矿车,2019,8.41,3,219.3,5536.1
2023-02-11,TR-04,04#矿车,2014,7.19,2,217.8,3131.8
2023-02-11,TR-05,05#矿车,2022,8.24,3,231.5,5722.1
2023-02-11,TR-06,06#矿车,2018,8.26,2,229.1,3785.0
2023-02-11,TR-07,07#矿车,2020,8.91,2,217.4,3873.6
2023-02-11,TR-08,08#矿车,2015,8.98,3,222.5,5993.9
2023-02-11,TR-09,09#矿车,2023,7.84,2,220.5,3456.0
2023-02-11,TR-10,10#矿车,2016,8.99,3,229.2,6179.3
2023-02-11,TR-11,11#矿车,2021,8.89,2,227.1,4037.6
2023-02-11,TR-12,12#矿车,2013,6.99,3,227.1,4762.2
2023-02-12,TR-01,01#矿车,2017,8.37,2,219.5,3676.2
2023-02-12,TR-02,02#矿车,2021,8.19,3,217.3,5337.6
2023-02-12,TR-03,03#矿车,2019,8.1,2,219.3,3551.7
2023-02-12,TR-04,04#矿车,2014,7.2,2,217.8,3136.1
2023-02-12,TR-05,05#矿车,2022,8.59,2,231.5,3977.3
2023-02-12,TR-06,06#矿车,2018,7.75,3,229.1,5323.2
2023-02-12,TR-07,07#矿车,2020,8.45,3,217.4,5508.9
2023-02-12,TR-08,08#矿车,2015,8.75,3,222.5,5839.0
2023-02-12,TR-09,09#矿车,2023,7.88,2,220.5,3476.9
2023-02-12,TR-10,10#矿车,2016,8.72,3,229.2,5999.4
2023-02-12,TR-11,11#矿车,2021,8.47,2,227.1,3845.8
2023-02-12,TR-12,12#矿车,2013,6.66,3,227.1,4541.0
2023-02-13,TR-01,01#矿车,2017,8.39,3,219.5,5525.2
2023-02-13,TR-02,02#矿车,2021,8.16,3,217.3,5319.6
2023-02-13,TR-03,03#矿车,2019,7.86,2,219.3,3449.3
2023-02-13,TR-04,04#矿车,2014,7.18,3,217.8,4690.4
2023-02-13,TR-05,05#矿车,2022,8.91,3,231.5,6186.2
2023-02-13,TR-06,06#矿车,2018,7.77,3,229.1,5337.9
2023-02-13,TR-07,07#矿车,2020,8.86,2,217.4,3852.7
2023-02-13,TR-08,08#矿车,2015,8.58,2,222.5,3819.4
2023-02-13,TR-09,09#矿车,2023,7.98,3,220.5,5281.8
2023-02-13,TR-10,10#矿车,2016,8.66,3,229.2,5953.4
2023-02-13,TR-11,11#矿车,2021,8.79,2,227.1,3992.1
2023-02-13,TR-12,12#矿车,2013,7.3,3,227.1,4971.5
2023-02-14,TR-01,01#矿车,2017,8.33,3,219.5,5482.9
2023-02-14,TR-02,02#矿车,2021,8.06,2,217.3,3502.6
2023-02-14,TR-03,03#矿车,2019,7.98,2,219.3,3501.9
2023-02-14,TR-04,04#矿车,2014,7.15,3,217.8,4668.5
2023-02-14,TR-05,05#矿车,2022,8.62,2,231.5,3993.8
2023-02-14,TR-06,06#矿车,2018,7.99,2,229.1,3660.4
2023-02-14,TR-07,07#矿车,2020,8.94,2,217.4,3887.0
2023-02-14,TR-08,08#矿车,2015,8.24,3,222.5,5502.1
2023-02-14,TR-09,09#矿车,2023,7.86,2,220.5,3468.2
2023-02-14,TR-10,10#矿车,2016,8.37,3,229.2,5753.1
2023-02-14,TR-11,11#矿车,2021,8.92,3,227.1,6074.0
2023-02-14,TR-12,12#矿车,2013,7.07,2,227.1,3210.1
2023-02-15,TR-01,01#矿车,2017,8.31,2,219.5,3650.4
2023-02-15,TR-02,02#矿车,2021,8.13,2,217.3,3531.2
2023-02-15,TR-03,03#矿车,2019,7.96,3,219.3,5238.4
2023-02-15,TR-04,04#矿车,2014,7.05,3,217.8,4604.3
2023-02-15,TR-05,05#矿车,2022,8.61,2,231.5,3987.6
2023-02-15,TR-06,06#矿车,2018,7.91,2,229.1,3625.1
2023-02-15,TR-07,07#矿车,2020,8.59,3,217.4,5601.0
2023-02-15,TR-08,08#矿车,2015,8.3,3,222.5,5541.1
2023-02-15,TR-09,09#矿车,2023,7.64,2,220.5,3370.4
2023-02-15,TR-10,10#矿车,2016,8.31,3,229.2,5714.0
2023-02-15,TR-11,11#矿车,2021,9.21,2,227.1,4182.7
2023-02-15,TR-12,12#矿车,2013,7.58,3,227.1,5161.9
2023-02-16,TR-01,01#矿车,2017,8.25,3,219.5,5433.3
2023-02-16,TR-02,02#矿车,2021,8.29,2,217.3,3601.9
2023-02-16,TR-03,03#矿车,2019,8.18,3,219.3,5379.4
2023-02-16,TR-04,04#矿车,2014,7.12,2,217.8,3099.7
2023-02-16,TR-05,05#矿车,2022,8.46,3,231.5,5879.6
2023-02-16,TR-06,06#矿车,2018,7.9,2,229.1,3621.8
2023-02-16,TR-07,07#矿车,2020,8.36,3,217.4,5454.1
2023-02-16,TR-08,08#矿车,2015,8.62,2,222.5,3837.0
2023-02-16,TR-09,09#矿车,2023,7.48,2,220.5,3298.0
2023-02-16,TR-10,10#矿车,2016,8.56,3,229.2,5884.9
2023-02-16,TR-11,11#矿车,2021,8.82,3,227.1,6004.9
2023-02-16,TR-12,12#矿车,2013,7.52,2,227.1,3414.6
2023-02-17,TR-01,01#矿车,2017,8.18,3,219.5,5389.4
2023-02-17,TR-02,02#矿车,2021,8.43,2,217.3,3665.2
2023-02-17,TR-03,03#矿车,2019,8.56,3,219.3,5633.8
2023-02-17,TR-04,04#矿车,2014,6.84,2,217.8,2977.0
2023-02-17,TR-05,05#矿车,2022,8.49,3,231.5,5896.1
2023-02-17,TR-06,06#矿车,2018,7.84,3,229.1,5387.5
2023-02-17,TR-07,07#矿车,2020,9.51,2,217.4,4135.2
2023-02-17,TR-08,08#矿车,2015,8.62,3,222.5,5754.5
2023-02-17,TR-09,09#矿车,2023,7.86,3,220.5,5198.3
2023-02-17,TR-10,10#矿车,2016,8.67,3,229.2,5965.9
2023-02-17,TR-11,11#矿车,2021,8.52,2,227.1,3869.2
2023-02-17,TR-12,12#矿车,2013,6.92,2,227.1,3145.0
2023-02-18,TR-01,01#矿车,2017,8.24,3,219.5,5428.0
2023-02-18,TR-02,02#矿车,2021,8.17,3,217.3,5328.9
2023-02-18,TR-03,03#矿车,2019,8.43,3,219.3,5546.7
2023-02-18,TR-04,04#矿车,2014,7.08,3,217.8,4624.0
2023-02-18,TR-05,05#矿车,2022,8.48,3,231.5,5891.9
2023-02-18,TR-06,06#矿车,2018,8.21,3,229.1,5645.3
2023-02-18,TR-07,07#矿车,2020,4.94,0,217.4,0.0
2023-02-18,TR-08,08#矿车,2015,8.72,2,222.5,3881.9
2023-02-18,TR-09,09#矿车,2023,8.01,3,220.5,5299.4
2023-02-18,TR-10,10#矿车,2016,5.6,1,229.2,1284.8
2023-02-18,TR-11,11#矿车,2021,8.15,3,227.1,5550.0
2023-02-18,TR-12,12#矿车,2013,7.08,3,227.1,4825.1
2023-02-19,TR-01,01#矿车,2017,8.38,3,219.5,5520.1
2023-02-19,TR-02,02#矿车,2021,8.29,2,217.3,3601.5
2023-02-19,TR-03,03#矿车,2019,8.49,3,219.3,5583.5
2023-02-19,TR-04,04#矿车,2014,6.88,3,217.8,4494.3
2023-02-19,TR-05,05#矿车,2022,8.44,2,231.5,3906.0
2023-02-19,TR-06,06#矿车,2018,8.0,2,229.1,3664.6
2023-02-19,TR-07,07#矿车,2020,8.89,2,217.4,3866.6
2023-02-19,TR-08,08#矿车,2015,8.34,3,222.5,5566.4
2023-02-19,TR-09,09#矿车,2023,7.5,3,220.5,4964.7
2023-02-19,TR-10,10#矿车,2016,9.3,2,229.2,4265.6
2023-02-19,TR-11,11#矿车,2021,8.28,3,227.1,5637.8
2023-02-19,TR-12,12#矿车,2013,6.53,2,227.1,2967.5
2023-02-20,TR-01,01#矿车,2017,8.01,3,219.5,5275.5
2023-02-20,TR-02,02#矿车,2021,8.52,3,217.3,5552.3
2023-02-20,TR-03,03#矿车,2019,8.71,2,219.3,3819.9
2023-02-20,TR-04,04#矿车,2014,6.97,2,217.8,3035.2
2023-02-20,TR-05,05#矿车,2022,9.03,3,231.5,6272.2
2023-02-20,TR-06,06#矿车,2018,7.87,3,229.1,5411.7
2023-02-20,TR-07,07#矿车,2020,9.05,3,217.4,5903.5
2023-02-20,TR-08,08#矿车,2015,8.61,3,222.5,5747.7
2023-02-20,TR-09,09#矿车,2023,8.11,3,220.5,5367.5
2023-02-20,TR-10,10#矿车,2016,8.88,3,229.2,6107.0
2023-02-20,TR-11,11#矿车,2021,8.3,2,227.1,3766.9
2023-02-20,TR-12,12#矿车,2013,6.6,3,227.1,4495.0
2023-02-21,TR-01,01#矿车,2017,8.08,3,219.5,5318.9
2023-02-21,TR-02,02#矿车,2021,8.11,3,217.3,5286.7
2023-02-21,TR-03,03#矿车,2019,8.58,3,219.3,5641.9
2023-02-21,TR-04,04#矿车,2014,7.19,2,217.8,3131.8
2023-02-21,TR-05,05#矿车,2022,5.2,0,231.5,0.0
2023-02-21,TR-06,06#矿车,2018,7.68,2,229.1,3519.6
2023-02-21,TR-07,07#矿车,2020,8.97,3,217.4,5852.1
2023-02-21,TR-08,08#矿车,2015,9.27,2,222.5,4126.5
2023-02-21,TR-09,09#矿车,2023,8.17,3,220.5,5402.3
2023-02-21,TR-10,10#矿车,2016,8.61,2,229.2,3947.8
2023-02-21,TR-11,11#矿车,2021,8.85,3,227.1,6029.2
2023-02-21,TR-12,12#矿车,2013,7.08,2,227.1,3214.6
2023-02-22,TR-01,01#矿车,2017,8.04,3,219.5,5295.5
2023-02-22,TR-02,02#矿车,2021,8.48,3,217.3,5528.7
2023-02-22,TR-03,03#矿车,2019,8.23,3,219.3,5414.6
2023-02-22,TR-04,04#矿车,2014,7.29,3,217.8,4762.5
2023-02-22,TR-05,05#矿车,2022,8.89,3,231.5,6174.7
2023-02-22,TR-06,06#矿车,2018,8.14,3,229.1,5593.3
2023-02-22,TR-07,07#矿车,2020,8.62,2,217.4,3747.8
2023-02-22,TR-08,08#矿车,2015,8.98,2,222.5,3995.8
2023-02-22,TR-09,09#矿车,2023,7.62,2,220.5,3359.7
2023-02-22,TR-10,10#矿车,2016,8.57,3,229.2,5896.3
2023-02-22,TR-11,11#矿车,2021,9.04,3,227.1,6155.0
2023-02-22,TR-12,12#矿车,2013,6.63,3,227.1,4519.0
2023-02-23,TR-01,01#矿车,2017,8.75,2,219.5,3842.5
2023-02-23,TR-02,02#矿车,2021,8.2,3,217.3,5347.3
2023-02-23,TR-03,03#矿车,2019,8.38,3,219.3,5515.3
2023-02-23,TR-04,04#矿车,2014,7.39,3,217.8,4826.5
2023-02-23,TR-05,05#矿车,2022,8.66,2,231.5,4008.6
2023-02-23,TR-06,06#矿车,2018,8.0,2,229.1,3665.5
2023-02-23,TR-07,07#矿车,2020,8.8,3,217.4,5736.1
2023-02-23,TR-08,08#矿车,2015,8.82,3,222.5,5890.2
2023-02-23,TR-09,09#矿车,2023,7.79,2,220.5,3436.4
2023-02-23,TR-10,10#矿车,2016,8.55,3,229.2,5878.7
2023-02-23,TR-11,11#矿车,2021,8.51,3,227.1,5797.6
2023-02-23,TR-12,12#矿车,2013,7.23,3,227.1,4927.3
2023-02-24,TR-01,01#矿车,2017,8.69,3,219.5,5722.2
2023-02-24,TR-02,02#矿车,2021,8.59,3,217.3,5598.9
2023-02-24,TR-03,03#矿车,2019,8.17,2,219.3,3584.9
2023-02-24,TR-04,04#矿车,2014,7.54,3,217.8,4924.7
2023-02-24,TR-05,05#矿车,2022,8.89,3,231.5,6173.7
2023-02-24,TR-06,06#矿车,2018,4.9,0,229.1,0.0
2023-02-24,TR-07,07#矿车,2020,8.29,3,217.4,5404.2
2023-02-24,TR-08,08#矿车,2015,8.59,3,222.5,5732.0
2023-02-24,TR-09,09#矿车,2023,8.15,2,220.5,3594.9
2023-02-24,TR-10,10#矿车,2016,8.84,3,229.2,6076.3
2023-02-24,TR-11,11#矿车,2021,8.91,3,227.1,6070.9
2023-02-24,TR-12,12#矿车,2013,7.2,3,227.1,4905.8
2023-02-25,TR-01,01#矿车,2017,8.27,2,219.5,3631.6
2023-02-25,TR-02,02#矿车,2021,8.36,3,217.3,5453.2
2023-02-25,TR-03,03#矿车,2019,8.62,3,219.3,5670.4
2023-02-25,TR-04,04#矿车,2014,7.12,2,217.8,3102.1
2023-02-25,TR-05,05#矿车,2022,8.85,3,231.5,6149.6
2023-02-25,TR-06,06#矿车,2018,8.43,3,229.1,5793.0
2023-02-25,TR-07,07#矿车,2020,8.62,3,217.4,5618.6
2023-02-25,TR-08,08#矿车,2015,8.47,3,222.5,5656.9
2023-02-25,TR-09,09#矿车,2023,7.93,3,220.5,5247.1
2023-02-25,TR-10,10#矿车,2016,8.56,2,229.2,3924.6
2023-02-25,TR-11,11#矿车,2021,8.69,3,227.1,5916.2
2023-02-25,TR-12,12#矿车,2013,7.14,3,227.1,4864.5
2023-02-26,TR-01,01#矿车,2017,7.86,2,219.5,3453.0
2023-02-26,TR-02,02#矿车,2021,8.27,3,217.3,5388.3
2023-02-26,TR-03,03#矿车,2019,8.12,2,219.3,3560.9
2023-02-26,TR-04,04#矿车,2014,6.99,3,217.8,4563.0
2023-02-26,TR-05,05#矿车,2022,8.19,3,231.5,5690.3
2023-02-26,TR-06,06#矿车,2018,8.73,2,229.1,3999.0
2023-02-26,TR-07,07#矿车,2020,9.0,3,217.4,5865.3
2023-02-26,TR-08,08#矿车,2015,8.53,3,222.5,5697.0
2023-02-26,TR-09,09#矿车,2023,7.81,3,220.5,5167.5
2023-02-26,TR-10,10#矿车,2016,8.72,3,229.2,6000.2
2023-02-26,TR-11,11#矿车,2021,8.51,3,227.1,5794.0
2023-02-26,TR-12,12#矿车,2013,6.92,3,227.1,4715.4
2023-02-27,TR-01,01#矿车,2017,8.5,2,219.5,3731.3
2023-02-27,TR-02,02#矿车,2021,8.47,3,217.3,5523.4
2023-02-27,TR-03,03#矿车,2019,8.89,3,219.3,5850.4
2023-02-27,TR-04,04#矿车,2014,7.12,3,217.8,4653.4
2023-02-27,TR-05,05#矿车,2022,8.58,3,231.5,5957.7
2023-02-27,TR-06,06#矿车,2018,8.31,3,229.1,5710.2
2023-02-27,TR-07,07#矿车,2020,9.29,3,217.4,6058.6
2023-02-27,TR-08,08#矿车,2015,8.58,2,222.5,3816.8
2023-02-27,TR-09,09#矿车,2023,7.92,3,220.5,5236.9
2023-02-27,TR-10,10#矿车,2016,8.43,3,229.2,5796.4
2023-02-27,TR-11,11#矿车,2021,8.53,2,227.1,3871.9
2023-02-27,TR-12,12#矿车,2013,6.72,3,227.1,4578.8
2023-02-28,TR-01,01#矿车,2017,8.38,3,219.5,5522.1
2023-02-28,TR-02,02#矿车,2021,8.25,3,217.3,5377.4
2023-02-28,TR-03,03#矿车,2019,9.05,3,219.3,5954.6
2023-02-28,TR-04,04#矿车,2014,7.04,3,217.8,4600.2
2023-02-28,TR-05,05#矿车,2022,8.43,2,231.5,3902.8
2023-02-28,TR-06,06#矿车,2018,8.62,3,229.1,5922.2
2023-02-28,TR-07,07#矿车,2020,9.03,2,217.4,3924.5
2023-02-28,TR-08,08#矿车,2015,8.2,3,222.5,5475.3
2023-02-28,TR-09,09#矿车,2023,7.64,3,220.5,5055.3
2023-02-28,TR-10,10#矿车,2016,8.71,3,229.2,5991.8
2023-02-28,TR-11,11#矿车,2021,8.22,2,227.1,3730.7
2023-02-28,TR-12,12#矿车,2013,3.37,1,227.1,764.3
2023-03-01,TR-01,01#矿车,2017,8.46,3,219.5,5573.5
2023-03-01,TR-02,02#矿车,2021,7.76,2,217.3,3374.4
2023-03-01,TR-03,03#矿车,2019,8.49,3,219.3,5588.6
2023-03-01,TR-04,04#矿车,2014,7.59,3,217.8,4959.2
2023-03-01,TR-05,05#矿车,2022,8.63,3,231.5,5994.5
2023-03-01,TR-06,06#矿车,2018,8.32,3,229.1,5715.2
2023-03-01,TR-07,07#矿车,2020,9.07,3,217.4,5912.2
2023-03-01,TR-08,08#矿车,2015,8.07,3,222.5,5389.9
2023-03-01,TR-09,09#矿车,2023,7.64,3,220.5,5051.4
2023-03-01,TR-10,10#矿车,2016,8.69,2,229.2,3985.6
2023-03-01,TR-11,11#矿车,2021,8.28,2,227.1,3758.6
2023-03-01,TR-12,12#矿车,2013,7.06,2,227.1,3208.1
2023-03-02,TR-01,01#矿车,2017,8.51,3,219.5,5601.8
2023-03-02,TR-02,02#矿车,2021,8.71,3,217.3,5677.8
2023-03-02,TR-03,03#矿车,2019,8.37,3,219.3,5503.8
2023-03-02,TR-04,04#矿车,2014,7.23,3,217.8,4722.1
2023-03-02,TR-05,05#矿车,2022,8.68,3,231.5,6026.4
2023-03-02,TR-06,06#矿车,2018,8.48,2,229.1,3883.7
2023-03-02,TR-07,07#矿车,2020,9.5,3,217.4,6192.2
2023-03-02,TR-08,08#矿车,2015,8.59,3,222.5,5733.7
2023-03-02,TR-09,09#矿车,2023,7.56,3,220.5,5001.9
2023-03-02,TR-10,10#矿车,2016,8.52,2,229.2,3907.1
2023-03-02,TR-11,11#矿车,2021,8.48,2,227.1,3852.0
2023-03-02,TR-12,12#矿车,2013,7.16,3,227.1,4879.8
2023-03-03,TR-01,01#矿车,2017,8.15,2,219.5,3580.2
2023-03-03,TR-02,02#矿车,2021,8.47,2,217.3,3681.3
2023-03-03,TR-03,03#矿车,2019,8.45,3,219.3,5560.7
2023-03-03,TR-04,04#矿车,2014,7.08,2,217.8,3082.6
2023-03-03,TR-05,05#矿车,2022,8.76,2,231.5,4058.5
2023-03-03,TR-06,06#矿车,2018,8.31,2,229.1,3807.2
2023-03-03,TR-07,07#矿车,2020,8.7,2,217.4,3781.9
2023-03-03,TR-08,08#矿车,2015,8.49,3,222.5,5664.5
2023-03-03,TR-09,09#矿车,2023,8.09,3,220.5,5349.8
2023-03-03,TR-10,10#矿车,2016,8.57,3,229.2,5897.1
2023-03-03,TR-11,11#矿车,2021,8.33,3,227.1,5673.3
2023-03-03,TR-12,12#矿车,2013,7.23,3,227.1,4924.8
2023-03-04,TR-01,01#矿车,2017,8.4,3,219.5,5529.3
2023-03-04,TR-02,02#矿车,2021,8.35,2,217.3,3627.0
2023-03-04,TR-03,03#矿车,2019,8.37,2,219.3,3672.3
2023-03-04,TR-04,04#矿车,2014,7.31,3,217.8,4776.1
2023-03-04,TR-05,05#矿车,2022,8.85,3,231.5,6148.1
2023-03-04,TR-06,06#矿车,2018,8.34,3,229.1,5728.6
2023-03-04,TR-07,07#矿车,2020,8.43,3,217.4,5493.9
2023-03-04,TR-08,08#矿车,2015,8.78,3,222.5,5862.7
2023-03-04,TR-09,09#矿车,2023,7.8,3,220.5,5161.5
2023-03-04,TR-10,10#矿车,2016,8.14,2,229.2,3729.8
2023-03-04,TR-11,11#矿车,2021,8.62,3,227.1,5871.8
2023-03-04,TR-12,12#矿车,2013,6.9,3,227.1,4702.2
2023-03-05,TR-01,01#矿车,2017,8.29,3,219.5,5461.4
2023-03-05,TR-02,02#矿车,2021,8.39,3,217.3,5471.9
2023-03-05,TR-03,03#矿车,2019,8.34,3,219.3,5485.4
2023-03-05,TR-04,04#矿车,2014,6.74,3,217.8,4405.1
2023-03-05,TR-05,05#矿车,2022,8.3,3,231.5,5762.9
2023-03-05,TR-06,06#矿车,2018,8.33,3,229.1,5725.2
2023-03-05,TR-07,07#矿车,2020,8.37,2,217.4,3639.4
2023-03-05,TR-08,08#矿车,2015,8.71,3,222.5,5815.1
2023-03-05,TR-09,09#矿车,2023,7.69,3,220.5,5090.1
2023-03-05,TR-10,10#矿车,2016,8.62,3,229.2,5927.1
2023-03-05,TR-11,11#矿车,2021,8.6,3,227.1,5856.6
2023-03-05,TR-12,12#矿车,2013,6.95,3,227.1,4737.8
2023-03-06,TR-01,01#矿车,2017,8.29,3,219.5,5459.4
2023-03-06,TR-02,02#矿车,2021,8.39,2,217.3,3647.5
2023-03-06,TR-03,03#矿车,2019,8.15,2,219.3,3574.9
2023-03-06,TR-04,04#矿车,2014,7.11,3,217.8,4646.9
2023-03-06,TR-05,05#矿车,2022,8.52,3,231.5,5915.4
